OCHREL07,OCHID07,OCHSN07,Q35A1A,Q35A1B,Q35A1C,Q35A1D,Q35A1E,Q35A1F,Q35A1G,Q35A1H,Q35A1I,Q35A1J,Q35A1K,Q35A1L,Q35A1M,Q35A1N,Q35A2A,Q35A2B,Q35A2C,Q35A2D,Q35A2E,Q35A2F,Q35A2G,Q35A3,Q35A4,Q35A51,Q35A52,Q35A53,Q35A6,Q35A7,Q35A8A,Q35A8A1,Q35A8B,Q35A8B1,Q35A8C,Q35A8C1,Q35A8D,Q35A8D1,Q35A8E,Q35A8E1,Q35A8F,Q35A8F1,Q35A8G,Q35A8G1,Q35A9A,Q35A9B,Q35A9C,Q35A9D,Q35A10,Q35A11,Q35A11A1,Q35A11A2,Q35A11B1,Q35A11B2,Q35A12,Q35A13,Q35A141,Q35A142,Q35A143
1,5562,3,3,2,2,2,3,3,2,5,5,3,3,5,2,2,5,5,5,5,5,3,5,1,4,3,9,0,4,4,1,4,1,4,1,5,1,4,1,5,1,5,1,3,1,4,5,5,2,5,0,0,0,0,8,6,17,13,0
1,445,3,2,1,3,1,3,3,1,2,2,2,2,2,3,4,5,2,3,4,2,2,4,2,2,3,0,0,5,3,5,0,1,2,1,4,5,0,5,0,1,4,1,4,1,5,2,2,2,1,6,3,6,3,8,6,97,0,0
1,3334,3,3,2,4,1,2,4,2,4,2,1,3,4,2,2,5,3,4,3,4,4,5,1,6,3,0,0,4,4,5,0,5,0,1,4,5,0,5,0,1,4,1,4,3,4,2,2,2,5,0,0,0,0,7,6,5,0,0
1,1297,4,1,2,2,1,4,4,1,2,2,2,4,3,3,2,3,2,4,3,4,3,5,1,4,3,17,0,3,4,5,0,1,5,5,0,1,4,1,5,1,4,5,0,1,5,2,4,1,5,0,0,0,0,6,6,17,0,0
1,3292,3,3,3,4,1,3,5,1,1,3,1,3,3,1,2,3,4,3,3,4,4,5,3,1,0,0,0,4,4,5,0,1,4,1,5,1,2,1,5,1,5,1,5,2,4,3,3,1,5,0,0,0,0,6,2,1,0,0
1,7560,3,1,1,1,2,3,1,1,2,1,2,3,3,1,3,5,3,3,4,2,3,5,1,3,3,97,0,2,3,5,0,5,0,1,4,5,0,1,3,1,3,1,4,5,1,2,2,2,5,0,0,0,0,6,6,1,0,0
1,134,3,1,3,2,2,3,4,1,3,3,2,3,2,1,2,5,3,4,3,3,4,5,1,3,3,0,0,3,3,5,0,1,4,1,4,5,0,1,5,1,4,1,4,2,4,2,4,2,1,3,3,7,3,6,5,1,4,0
1,134,4,1,3,2,2,3,4,1,3,3,1,3,3,1,2,5,4,4,3,2,3,5,1,5,3,14,0,4,3,5,0,1,4,1,4,5,0,1,4,1,5,1,6,2,1,3,4,1,1,3,3,6,3,6,7,1,0,0
1,7764,3,2,1,2,1,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,3,2,3,2,3,0,0,3,3,1,4,1,5,1,3,1,3,1,4,1,4,1,3,3,1,1,5,2,5,0,0,0,0,7,7,4,13,0
1,3019,4,3,4,2,2,3,2,1,3,2,2,4,4,2,1,5,4,4,4,4,4,5,4,4,1,0,0,3,4,5,0,5,0,1,4,1,4,5,0,5,0,1,4,5,1,3,4,2,1,3,3,10,3,6,6,95,0,0
1,3719,4,1,1,3,3,2,1,2,2,1,2,1,1,1,1,3,3,5,2,2,3,5,4,1,0,0,0,5,3,5,0,1,5,1,5,1,5,1,5,5,0,5,0,3,3,1,5,4,1,10,3,16,3,2,1,8,0,0
1,3719,5,1,1,2,3,3,1,3,3,1,1,2,1,2,3,3,3,5,3,1,2,5,1,1,0,0,0,5,4,1,4,1,5,1,5,1,5,5,0,5,0,5,0,3,1,1,5,2,1,12,3,15,3,1,2,95,0,0
1,7062,3,1,1,4,3,4,2,1,4,2,3,2,4,3,2,5,4,4,4,3,4,5,2,6,3,0,0,4,4,1,4,5,0,1,2,5,0,5,0,1,4,1,4,3,5,3,2,2,1,6,3,8,3,6,6,1,3,0
1,7576,3,3,2,2,1,2,2,1,1,2,2,3,4,2,1,5,2,2,2,1,1,2,4,1,0,0,0,2,3,1,3,1,4,1,4,1,3,1,4,5,0,1,4,1,2,4,3,2,1,5,3,5,3,6,2,4,0,0
1,7576,4,3,1,3,1,2,1,1,1,2,1,1,1,2,2,5,4,1,3,1,1,4,3,1,0,0,0,2,3,1,3,1,4,1,4,1,4,5,0,1,4,5,0,4,3,4,3,2,5,0,0,0,0,2,2,11,0,0
1,7085,3,1,1,4,2,3,2,1,2,1,2,1,3,2,2,2,1,2,2,4,4,5,1,5,3,0,0,4,3,5,0,1,4,1,5,1,4,1,5,1,4,1,4,5,5,4,3,2,1,11,3,12,3,6,2,9,4,0
1,3107,3,2,2,1,1,5,1,1,2,2,1,1,1,2,1,2,2,4,4,2,2,4,4,3,3,7,1,4,3,1,4,1,4,1,4,5,0,5,0,1,4,5,0,1,1,1,4,2,1,3,3,8,3,6,6,13,17,0
1,3107,4,2,4,2,1,4,2,1,2,3,1,1,1,2,1,4,3,4,3,2,2,4,4,4,3,0,0,3,3,1,4,1,5,1,4,1,4,1,4,1,4,5,0,1,1,1,4,2,1,3,3,6,3,6,6,13,17,0
1,6511,3,3,4,4,3,4,3,1,3,4,3,1,3,1,2,5,2,3,3,2,2,4,4,5,3,0,0,5,4,1,3,1,5,1,4,1,3,5,0,1,4,1,4,3,3,2,3,2,1,3,3,12,3,6,6,4,0,0
1,3140,3,1,1,1,1,2,1,1,4,1,1,1,2,1,2,3,3,3,3,4,3,4,2,5,3,0,0,3,3,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,1,1,2,2,5,0,0,0,0,7,6,5,17,0
1,3140,4,1,1,2,1,3,1,1,4,1,1,1,2,1,2,3,3,4,4,4,4,5,1,4,3,0,0,3,3,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,1,1,2,2,5,0,0,0,0,7,7,98,0,0
1,1173,3,1,2,2,1,2,2,1,2,2,1,1,2,1,1,5,3,2,3,1,1,4,5,5,3,0,0,3,4,1,5,1,5,1,4,5,0,1,5,1,5,1,5,1,1,2,3,2,1,4,3,10,3,6,5,1,0,0
1,298,3,1,2,3,2,3,1,2,1,3,1,2,1,2,3,4,4,5,4,3,5,5,3,1,0,0,0,5,4,1,5,1,5,1,5,1,5,5,0,1,5,1,4,1,1,1,4,2,1,4,3,98,8,2,2,7,0,0
1,784,3,2,1,2,2,4,1,2,4,1,3,4,1,4,1,5,4,5,5,4,1,5,1,1,0,0,0,2,4,5,0,1,4,1,4,5,0,5,0,5,0,1,5,5,3,1,4,2,1,6,3,11,3,6,6,98,0,0
1,2603,3,4,1,5,1,3,2,1,2,1,1,3,4,3,4,5,2,2,3,3,3,4,1,1,0,0,0,5,4,5,0,1,4,1,5,5,0,1,4,1,5,1,5,5,5,5,5,2,5,0,0,0,0,7,6,4,0,0
1,2440,3,1,1,2,2,3,1,1,3,1,1,3,4,1,2,1,3,4,4,4,4,4,4,1,0,0,0,4,4,5,0,1,5,5,0,1,5,5,0,1,5,1,5,4,5,3,4,3,1,2,3,6,3,7,6,13,0,0
1,2440,4,1,2,3,3,4,1,1,4,3,1,1,3,2,1,2,2,4,4,3,2,4,4,2,7,0,0,4,4,5,0,1,5,5,0,1,5,5,0,1,4,1,5,4,5,3,3,2,5,0,0,0,0,7,6,13,0,0
1,5788,3,1,1,2,1,4,1,1,1,1,1,1,3,2,1,5,1,2,3,3,3,3,4,1,0,0,0,3,3,5,0,1,6,1,6,5,0,5,0,1,6,5,0,4,1,2,4,1,1,2,3,10,3,6,6,95,0,0
1,3253,3,4,3,2,1,2,2,1,2,2,1,2,2,2,1,4,2,3,3,3,2,4,4,2,10,11,13,4,4,5,0,1,4,1,4,5,0,1,4,1,4,1,5,3,4,2,4,2,1,6,3,8,3,6,6,95,0,0
1,3253,4,4,3,2,1,3,2,2,2,3,1,2,3,2,2,4,3,2,2,3,2,4,4,1,0,0,0,4,4,5,0,1,4,1,5,5,0,1,4,1,4,1,5,3,5,4,3,2,1,6,3,9,3,6,5,4,0,0
1,6464,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,4,3,1,0,0,0,4,3,5,0,5,0,5,0,5,0,5,0,1,4,5,0,1,1,1,3,1,5,0,0,0,0,6,6,98,0,0
1,3240,3,1,1,4,2,2,1,1,2,1,2,2,3,2,1,5,1,2,5,3,4,5,3,3,3,0,0,4,3,5,0,5,0,5,0,1,2,1,5,1,5,5,0,2,1,1,5,2,5,0,0,0,0,8,8,4,0,0
1,3240,4,1,1,3,3,3,4,1,2,1,2,1,3,1,1,5,4,1,4,4,4,5,4,2,3,0,0,4,4,5,0,1,4,1,4,1,4,1,5,1,4,1,4,2,2,5,5,2,5,0,0,0,0,8,6,4,0,0
1,2054,4,3,4,4,3,5,2,1,1,4,3,1,2,1,5,4,4,5,4,4,4,5,1,1,0,0,0,5,4,1,4,5,0,5,0,1,4,5,0,1,4,5,0,1,1,2,4,1,5,0,0,0,0,6,8,14,5,15
1,6399,3,1,2,4,2,1,2,2,4,1,2,1,3,1,3,5,4,5,4,3,3,4,4,5,17,8,1,4,4,1,4,1,4,1,4,1,4,1,5,1,4,1,5,1,4,5,4,2,1,30,2,11,3,8,6,4,0,0
1,3261,4,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,2,2,2,2,3,2,1,5,3,0,0,3,3,5,0,5,0,5,0,5,0,5,0,5,0,5,0,1,4,1,2,1,5,0,0,0,0,6,6,4,0,0
1,3261,5,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,3,1,1,0,0,0,2,3,5,0,5,0,5,0,5,0,5,0,5,0,5,0,1,5,1,1,1,5,0,0,0,0,6,8,95,0,0
1,5804,3,3,2,4,3,5,4,1,4,2,3,4,3,1,1,5,4,5,4,4,4,5,3,4,3,0,0,4,4,5,0,1,4,1,4,1,4,1,4,1,4,1,3,5,5,3,3,2,1,3,3,13,3,6,6,4,0,0
1,8233,3,2,1,3,2,3,4,2,3,1,2,3,3,2,2,4,3,3,3,3,4,3,5,4,3,0,0,4,3,1,3,1,3,5,0,5,0,1,4,1,4,1,4,4,1,3,4,2,1,5,3,5,3,7,7,1,0,0
1,8233,4,2,1,3,2,3,3,1,2,1,2,3,3,2,2,4,5,4,4,3,5,5,5,3,3,0,0,4,4,1,3,1,4,5,0,5,0,1,5,1,4,1,3,3,1,3,3,1,5,0,0,0,0,8,6,1,0,0
1,5168,3,2,2,2,1,2,2,1,2,2,2,2,2,1,2,5,4,4,4,2,2,4,3,1,0,0,0,4,4,5,0,1,5,1,5,5,0,5,0,5,0,1,5,1,4,4,4,2,5,0,0,0,0,2,2,95,0,0
1,7083,3,1,1,3,1,4,4,1,2,3,1,3,4,1,2,4,3,3,3,4,4,4,5,1,0,0,0,2,4,1,4,1,5,1,4,1,4,1,5,1,4,1,4,1,4,2,5,1,1,8,3,10,3,8,8,1,13,0
1,7083,4,1,1,3,2,5,3,1,4,4,2,2,3,1,2,3,3,4,3,4,4,4,5,1,0,0,0,2,4,1,4,1,5,1,5,1,4,1,5,1,4,1,4,1,4,5,5,2,1,6,3,12,3,8,8,1,13,0
1,3777,4,1,1,1,2,4,1,1,2,1,1,1,1,1,2,3,1,1,1,3,1,1,1,1,0,0,0,2,4,5,0,5,0,5,0,5,0,1,3,5,0,5,0,5,1,1,2,2,1,3,3,7,3,5,2,1,0,0
1,1098,3,2,1,4,2,4,3,2,4,2,1,4,4,4,4,4,2,4,4,4,2,5,2,2,3,0,0,4,4,5,0,1,5,1,4,1,4,1,5,1,5,1,4,2,4,3,4,2,1,3,3,9,3,6,2,5,0,0
1,4241,3,2,1,3,3,3,2,1,2,1,2,1,2,2,1,5,3,2,4,3,2,5,3,2,6,0,0,4,4,1,4,1,5,1,4,1,3,1,5,1,4,1,4,2,2,2,4,1,1,2,3,11,3,5,5,4,0,0
1,3155,4,3,1,3,1,3,3,2,4,2,2,5,4,1,3,4,3,4,3,3,5,5,1,4,1,0,0,1,4,1,3,1,3,1,4,5,0,5,0,1,4,1,4,3,5,4,4,2,1,7,3,10,3,7,6,1,0,0
1,2503,3,1,1,2,2,3,1,1,1,1,1,2,1,1,2,2,2,3,2,2,3,5,2,1,0,0,0,4,4,5,0,5,0,5,0,5,0,5,0,1,2,1,3,2,5,1,3,2,5,0,0,0,0,6,6,5,4,0
1,2750,4,1,2,3,1,2,1,1,2,1,1,2,1,2,1,3,4,2,3,2,2,5,3,1,0,0,0,4,4,5,0,1,4,1,4,5,0,1,5,1,4,5,0,3,1,2,2,1,5,0,0,0,0,6,6,95,0,0
1,2969,3,2,1,3,1,3,2,1,1,3,1,3,2,2,1,1,2,2,2,3,3,4,3,1,0,0,0,4,3,1,3,5,0,1,3,1,2,5,0,1,4,1,3,1,1,1,3,4,1,7,3,11,3,5,2,14,12,0
1,2969,4,2,1,4,2,2,2,1,1,3,2,3,2,1,1,1,2,2,2,2,3,3,3,1,0,0,0,3,3,1,3,1,4,1,4,1,3,5,0,1,4,5,0,1,1,2,2,2,1,4,3,9,3,5,2,10,0,0
1,4637,2,2,2,3,1,2,2,1,3,1,1,3,1,3,1,4,3,2,2,1,1,4,4,6,3,0,0,2,4,5,0,1,5,1,4,1,4,5,0,5,0,1,5,1,1,2,2,2,1,3,3,14,3,6,2,1,0,0
1,4637,4,1,1,3,2,3,1,1,3,1,1,3,1,3,2,4,3,1,3,2,1,4,4,6,3,12,21,1,4,5,0,1,5,1,4,5,0,5,0,1,5,1,4,1,1,2,2,2,1,3,3,14,3,6,2,4,0,0
1,1560,5,3,2,2,1,3,2,1,3,3,1,2,5,1,3,5,3,4,3,2,2,5,4,1,0,0,0,2,4,1,4,1,5,1,4,5,0,5,0,1,5,1,5,4,5,4,2,1,5,0,0,0,0,6,6,2,0,0
1,2271,3,1,1,2,2,2,1,1,2,1,2,3,1,1,1,4,2,3,4,2,2,5,2,1,0,0,0,5,3,5,0,1,4,1,4,5,0,5,0,5,0,1,2,5,4,3,2,2,1,3,3,6,3,6,2,4,0,0
1,6551,3,2,2,3,2,4,2,1,2,3,1,2,2,1,3,4,3,2,2,3,3,4,5,1,0,0,0,3,4,1,4,1,5,1,4,5,0,5,0,1,4,5,0,1,4,5,5,4,5,0,0,0,0,5,2,5,4,0
1,1402,2,1,1,3,1,3,2,1,1,2,1,2,1,1,1,3,3,3,3,3,3,3,1,2,14,0,0,4,3,5,0,5,0,1,3,1,3,1,4,5,0,5,0,1,1,1,3,2,5,0,0,0,0,6,5,2,0,0
1,823,4,1,1,4,1,3,4,3,4,1,3,1,4,4,4,4,4,4,4,3,3,4,2,5,3,8,0,5,4,1,4,1,4,1,4,1,3,1,5,1,5,1,4,1,5,5,4,2,1,3,3,5,3,8,6,2,0,0
1,823,5,1,1,3,1,2,4,2,3,1,2,1,4,3,3,4,4,4,3,2,2,4,2,5,3,11,8,5,4,1,4,1,4,1,4,1,3,1,5,1,4,1,4,1,5,5,5,2,1,2,3,5,3,8,6,2,0,0
1,1702,2,3,3,4,2,5,4,2,3,3,3,3,2,2,2,5,3,4,4,4,4,4,1,3,3,0,0,3,4,5,0,1,4,1,5,1,4,1,4,1,4,1,4,3,2,3,3,2,5,0,0,0,0,6,6,1,0,0
1,2109,3,1,4,3,1,1,3,1,3,1,2,5,4,1,1,5,5,3,3,2,2,4,1,4,97,3,0,3,4,5,0,5,0,1,5,1,4,5,0,1,5,1,5,1,1,3,5,1,1,6,3,10,3,6,4,1,0,0
1,3559,3,2,2,3,2,3,2,1,2,2,2,3,2,1,2,2,3,3,3,2,3,3,4,3,11,0,0,3,4,5,0,1,3,1,4,1,2,1,4,1,4,1,4,5,3,2,3,1,1,4,3,12,3,8,8,4,0,0
1,6309,3,3,5,3,1,5,4,2,3,4,2,4,4,1,4,5,4,4,4,5,3,5,2,1,0,0,0,2,4,1,4,1,4,5,0,5,0,1,5,1,5,1,5,5,5,5,2,1,1,8,3,8,3,6,6,4,0,0
1,3574,4,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,2,3,1,2,1,1,1,0,0,0,2,4,5,0,1,5,5,0,5,0,5,0,5,0,5,0,5,1,1,1,1,5,0,0,0,0,6,2,1,0,0
1,3574,5,1,2,3,1,2,1,1,1,2,1,2,1,1,2,5,2,2,4,3,2,2,1,1,0,0,0,2,4,5,0,1,6,5,0,1,5,5,0,1,5,5,0,4,1,1,3,1,5,0,0,0,0,6,2,1,0,0
1,1043,3,1,2,2,2,4,2,1,1,2,2,2,1,1,2,3,1,4,3,4,4,4,2,1,0,0,0,4,3,5,0,1,2,1,3,5,0,1,5,1,4,1,6,5,5,1,4,2,1,10,3,10,3,8,7,4,17,13
1,1403,3,2,3,4,2,4,1,1,4,3,1,5,3,4,3,4,3,4,4,5,4,5,1,6,3,12,0,3,4,5,0,1,4,5,0,1,4,1,4,5,0,1,4,1,2,4,3,2,1,6,3,6,3,6,2,1,0,0
1,3804,3,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,3,2,1,1,0,0,0,3,1,5,0,1,3,5,0,5,0,5,0,5,0,5,0,3,4,1,4,2,1,5,3,5,3,6,6,1,0,0
1,3804,4,2,1,4,1,2,4,2,3,2,2,2,2,1,1,2,3,2,2,2,3,3,1,1,0,0,0,3,4,5,0,1,2,5,0,5,0,5,0,5,0,5,0,5,1,1,1,1,5,0,0,0,0,6,6,1,0,0
1,6713,4,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,0,0,0,4,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,4,1,1,5,2,5,0,0,0,0,2,2,1,0,0
1,6713,5,1,2,2,1,4,1,1,1,4,1,3,2,1,1,2,2,2,2,1,2,4,1,1,0,0,0,2,4,5,0,1,5,5,0,5,0,5,0,5,0,5,0,2,2,2,2,1,5,0,0,0,0,4,4,4,0,0
1,4690,4,2,2,1,1,2,3,1,1,1,1,1,1,1,1,5,4,4,1,2,3,5,2,1,0,0,0,4,3,1,4,5,0,1,4,1,4,5,0,5,0,5,0,1,1,2,2,1,5,0,0,0,0,6,6,4,0,0
1,3504,3,1,4,1,1,4,2,2,2,2,1,3,3,1,2,5,4,5,5,2,2,5,3,2,8,1,0,5,4,5,0,5,0,1,4,1,4,5,0,5,0,1,4,1,2,2,1,2,5,0,0,0,0,6,6,5,0,0
1,3254,3,1,3,4,1,4,4,1,1,2,2,1,2,1,3,4,4,4,3,2,4,5,2,1,0,0,0,3,3,5,0,1,1,5,0,5,0,5,0,5,0,5,0,2,1,1,2,3,5,0,0,0,0,8,8,95,0,0
1,3254,4,1,3,2,2,4,3,1,2,2,2,2,4,2,4,4,2,5,4,2,5,5,3,4,1,0,0,4,3,5,0,5,0,1,4,5,0,5,0,1,3,5,0,2,1,2,2,2,5,0,0,0,0,8,8,95,0,0
1,5528,3,2,4,3,2,5,4,1,4,4,2,2,2,1,3,5,2,4,5,3,4,4,4,5,3,0,0,4,3,5,0,1,4,1,4,1,5,1,5,1,4,1,4,2,2,2,3,2,1,4,3,8,3,8,6,1,0,0
1,3606,3,2,2,3,1,5,3,1,3,3,1,4,4,2,3,5,4,5,4,5,5,5,1,5,12,0,0,3,3,5,0,5,0,5,0,5,0,5,0,1,5,1,5,3,1,5,5,1,1,3,3,5,3,8,6,98,0,0
1,3606,4,2,1,3,1,5,3,1,3,3,1,3,5,1,3,5,5,5,4,5,3,5,1,5,10,12,7,3,3,5,0,1,5,5,0,5,0,5,0,1,5,1,5,3,1,5,5,1,1,12,3,12,3,8,8,13,0,0
1,41,3,1,2,1,1,4,2,3,1,2,2,4,3,2,4,5,4,4,4,4,3,5,4,1,0,0,0,4,4,5,0,1,6,5,0,5,0,5,0,1,6,1,6,3,1,3,2,2,5,0,0,0,0,8,8,1,0,0
1,874,3,1,3,4,1,5,2,1,3,3,2,3,4,2,3,5,2,3,4,3,2,5,3,1,0,0,0,3,4,1,3,1,4,1,4,1,2,5,0,1,4,1,6,1,3,5,4,2,1,1,3,5,3,7,6,17,13,0
1,4217,2,1,1,4,2,4,2,2,2,1,2,1,3,1,3,5,1,4,4,2,2,4,1,1,0,0,0,2,4,5,0,1,5,5,0,1,3,5,0,5,0,1,5,1,4,4,1,1,5,0,0,0,0,6,6,1,0,0
1,7212,4,1,3,3,1,2,1,3,2,3,2,2,1,2,1,5,5,4,4,4,1,4,2,4,3,0,0,2,2,1,5,1,5,1,5,1,3,1,5,1,5,1,5,1,3,1,3,1,5,0,0,0,0,6,5,4,0,0
1,1982,4,2,1,3,1,5,3,1,2,1,1,2,4,1,2,5,2,2,4,2,1,4,2,3,5,0,0,1,3,1,2,1,4,1,3,5,0,1,3,5,0,1,5,1,5,2,2,2,1,98,8,10,3,8,6,10,0,0
1,827,3,1,1,2,1,2,2,1,1,1,1,1,1,1,2,3,1,3,2,2,3,3,1,2,1,0,0,4,3,5,0,5,0,1,4,5,0,5,0,5,0,8,0,8,1,1,2,1,1,2,3,5,3,6,6,13,0,0
1,5973,3,1,2,3,1,4,3,1,1,2,1,4,1,1,4,4,1,5,4,5,2,5,4,1,0,0,0,1,3,5,0,5,0,1,4,5,0,5,0,5,0,5,0,1,1,1,4,2,1,2,3,17,3,6,2,13,0,0
1,5973,4,1,1,2,1,3,1,1,2,1,1,2,1,1,3,4,3,3,3,3,1,4,2,1,0,0,0,3,3,5,0,1,2,1,5,5,0,5,0,5,0,5,0,1,1,1,2,1,1,4,3,13,3,6,6,95,0,0
1,6791,3,1,1,3,1,4,2,2,2,3,2,2,3,2,3,5,3,5,4,4,3,5,5,2,3,0,0,2,4,1,3,1,4,1,4,1,4,5,0,5,0,1,4,4,4,2,3,2,1,7,3,98,8,6,2,17,0,0
1,7162,3,1,1,2,1,4,2,1,1,1,1,1,1,1,2,4,1,3,3,4,3,3,1,1,0,0,0,4,3,5,0,5,0,5,0,5,0,5,0,5,0,5,0,4,1,1,3,2,1,2,3,15,3,7,6,4,0,0
1,7162,4,1,1,2,1,3,3,1,3,1,2,3,1,1,1,4,2,3,3,3,4,3,1,1,0,0,0,5,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,4,1,2,2,2,1,2,3,11,3,7,4,4,0,0
1,3584,4,1,1,4,1,2,4,1,3,1,1,3,1,3,4,4,3,5,4,1,1,4,4,1,0,0,0,1,4,5,0,1,5,1,5,1,4,5,0,5,0,5,0,2,1,1,1,1,1,7,3,12,3,2,2,11,0,0
1,6291,3,2,2,3,3,4,4,3,4,2,3,2,2,2,2,4,4,3,4,4,3,5,3,4,3,8,0,4,3,5,0,1,4,5,0,1,4,5,0,1,4,5,0,2,4,3,4,1,5,0,0,0,0,6,6,1,0,0
1,6291,4,2,2,2,3,4,3,2,4,3,2,2,2,2,3,5,4,4,4,3,3,4,3,5,3,8,0,4,3,5,0,1,4,5,0,1,4,5,0,1,4,5,0,2,3,3,4,1,5,0,0,0,0,6,6,1,0,0
1,4384,3,1,2,1,2,3,3,1,2,1,1,1,2,1,1,4,4,3,3,3,1,5,5,1,0,0,0,4,4,1,4,1,3,1,4,5,0,1,5,1,4,1,4,2,1,1,5,1,1,98,8,98,8,6,6,95,0,0
1,5839,3,1,3,2,2,4,4,1,3,2,1,1,1,2,2,5,4,5,5,5,4,5,5,5,3,7,6,3,4,5,0,5,0,5,0,5,0,1,5,1,5,5,0,1,1,2,1,1,5,0,0,0,0,6,6,17,0,0
1,884,3,2,1,3,2,2,4,1,1,1,1,3,4,2,1,4,1,2,2,2,2,3,3,4,3,0,0,2,4,1,4,1,4,1,5,1,4,5,0,1,4,1,4,2,1,3,4,2,5,0,0,0,0,6,5,4,0,0
1,884,4,3,1,3,1,3,4,1,1,2,1,3,3,2,1,4,2,2,2,2,2,4,3,5,3,0,0,2,4,1,4,1,4,1,4,1,4,5,0,1,4,1,4,2,1,3,4,2,1,3,3,5,3,6,6,95,0,0
1,5328,3,1,1,3,1,2,3,2,1,1,3,4,4,2,1,5,2,4,5,3,3,5,1,2,3,0,0,3,3,5,0,1,4,1,4,5,0,5,0,1,4,1,4,5,4,3,2,1,1,2,3,2,3,6,5,1,4,0
1,1654,3,2,1,3,1,4,3,1,2,3,1,3,4,3,2,5,3,4,4,4,2,5,4,1,0,0,0,2,4,5,0,1,5,1,4,1,5,1,5,1,3,1,4,2,1,3,2,2,5,0,0,0,0,6,6,99,0,0
1,4098,3,2,2,2,2,5,4,2,3,2,2,2,2,2,4,5,4,4,5,4,4,5,5,5,17,14,21,3,4,5,0,1,5,1,5,1,4,1,5,1,5,1,5,2,5,4,2,1,1,2,3,5,3,7,5,1,5,0
1,4098,4,2,2,3,2,5,4,2,4,2,2,2,2,3,4,5,4,5,5,5,4,5,5,5,17,3,21,4,4,1,5,1,5,1,4,1,5,1,5,1,5,1,4,2,5,3,2,1,5,0,0,0,0,7,6,1,0,0
1,5587,3,1,3,4,1,3,3,1,3,3,3,2,1,1,2,5,3,3,3,2,2,3,1,4,3,17,0,2,2,5,0,5,0,1,3,5,0,5,0,1,4,5,0,3,1,1,3,2,1,2,3,16,3,5,5,95,0,0
1,5587,4,1,4,4,1,3,4,1,2,4,2,3,2,1,3,5,3,2,4,4,3,5,1,3,1,10,0,3,4,1,3,1,3,1,3,5,0,5,0,1,3,1,2,4,2,2,3,2,1,2,3,9,3,6,5,95,0,0
1,4790,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,5,1,1,0,0,0,3,4,5,0,5,0,5,0,5,0,1,6,5,0,5,0,3,1,1,2,1,5,0,0,0,0,8,8,95,0,0
1,6216,3,2,2,3,3,4,5,2,4,3,2,3,4,2,4,4,3,4,3,4,4,5,4,5,3,0,0,2,4,5,0,1,5,1,5,5,0,5,0,1,5,1,5,3,5,5,1,1,5,0,0,0,0,8,6,1,4,19
1,6491,3,3,1,3,1,3,1,1,4,1,1,2,3,3,3,5,4,3,4,3,4,5,3,6,3,0,0,4,4,1,4,1,5,1,4,1,4,1,5,1,4,1,4,1,5,5,2,1,1,5,3,9,3,7,6,2,13,4
1,6491,4,3,1,3,1,4,1,1,4,2,1,4,3,2,3,5,4,3,3,2,5,5,3,6,3,0,0,4,4,1,4,1,5,1,4,1,4,1,5,1,4,1,4,1,5,5,2,2,1,5,3,10,3,7,6,2,5,13
1,2784,5,1,1,1,4,3,2,1,2,1,2,1,1,1,1,1,2,3,1,2,4,4,4,1,0,0,0,3,3,5,0,5,0,1,2,5,0,5,0,5,0,5,0,1,1,2,1,1,5,0,0,0,0,6,5,4,0,0
1,5453,3,2,1,2,3,5,2,1,4,2,3,2,3,4,3,2,2,4,4,3,4,5,4,1,0,0,0,5,4,1,4,1,4,1,4,1,4,1,5,1,4,5,0,2,4,5,4,1,1,1,3,10,3,6,3,17,0,0
1,5453,4,2,2,2,3,5,4,1,3,4,2,1,4,3,3,5,3,4,4,4,4,5,4,2,3,0,0,4,4,5,0,1,5,1,4,1,4,1,5,1,5,5,0,2,5,5,4,1,1,1,3,9,3,6,6,5,0,0
1,5679,3,3,4,3,1,5,5,1,1,4,3,3,4,2,3,5,5,5,5,5,4,5,4,5,8,3,12,5,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,1,1,3,3,7,3,8,8,14,13,17
1,5679,4,1,5,3,3,5,5,3,4,4,2,3,5,2,5,5,5,5,5,4,4,5,4,4,3,17,97,5,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,2,1,2,3,10,3,8,7,5,0,0
1,6995,3,1,2,1,2,1,2,1,1,1,1,2,1,2,1,5,1,2,1,1,1,3,3,1,0,0,0,4,4,5,0,1,4,1,4,1,4,5,0,1,4,1,4,4,4,3,4,2,1,12,2,10,3,6,5,5,17,13
