OHHREL07,OHHID07,OHHSN07,Q36B1,Q36B2,Q36B3,Q36B4,Q36B5,Q36B6A,Q36B6B,Q36B6C,Q36B6D,Q36B6E,Q36B6F,Q36B7,Q36B8,Q36B9,Q36B10A,Q36B10B,Q36B10C,Q36B10D,Q36B10E,Q36B10F,Q36B10G,Q36B10H,Q36B10I,Q36B10J,Q36B11A,Q36B11B,Q36B11C,Q36B11D,Q36B12A,Q36B12B,Q36B12C,Q36B12D,Q36B14A,Q36B14B,Q36B14C,Q36B14D,Q36B15A,Q36B15B,Q36B15C,Q36B16A,Q36B16B,Q36B16C,Q36B16D,Q36B16E,Q36B16F,Q36B16G,Q36B16H,Q36B16I,Q36B16J,Q36B16K,Q36B16L,Q36B16M,Q36B16N,Q36B16O,Q36B16P,Q36B16Q,Q36B16R,Q36B16S,Q36B17A,Q36B17B,Q36B17C,Q36B17D,Q36B17E,Q36B18A,Q36B18B,Q36B18C,Q36B19A,Q36B19B,Q36B19C,Q36B19D,Q36B19E,Q36B20,Q36B21,Q36B22,Q36B23,Q36B24,Q36B25,Q36B26,Q36B27,Q36B28,Q36B28OS,Q36B29
1,4172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3172,4,7,0,3,2,2,3,5,5,5,5,5,3,0,4,3,3,2,3,3,3,3,2,2,2,2,2,2,2,3,4,1,5,1,1,1,1,5,5,5,3,2,2,2,2,3,2,3,2,3,2,3,3,3,3,2,3,2,3,2,2,2,1,2,4,3,4,2,2,3,2,2,5,0,0,1,1,60,6,1,0,0,40
1,1475,3,0,100,6,3,3,3,5,3,4,5,5,1,1,2,3,3,2,3,2,3,3,2,2,2,2,2,2,2,4,5,1,3,5,1,3,2,5,1,5,4,2,3,2,2,3,3,4,3,2,2,4,4,4,4,2,4,2,3,3,2,1,1,1,4,2,3,3,2,2,2,2,5,0,0,1,2,60,6,2,5,0,1
1,1475,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4651,3,0,15,4,3,3,4,5,3,4,5,5,3,0,4,4,3,1,4,1,3,3,2,2,1,2,2,2,2,3,4,5,1,3,1,2,1,5,5,5,3,2,2,1,2,3,2,3,2,3,2,3,3,3,3,2,3,2,3,2,3,1,1,1,3,3,3,2,2,3,3,2,5,0,0,1,1,48,5,2,2,0,180
1,1819,3,0,0,1,2,3,4,5,4,5,5,5,3,0,4,4,4,1,4,1,4,4,1,1,1,1,1,1,1,3,4,5,2,5,1,1,2,5,1,1,3,2,2,2,3,3,2,4,2,3,2,3,4,4,4,3,4,1,3,2,2,2,1,1,3,3,3,2,2,2,2,1,1,6,2,1,1,45,5,1,0,0,45
1,5650,3,1,0,2,3,3,4,5,4,4,5,5,3,0,3,3,3,1,3,1,3,3,4,2,1,2,3,2,2,3,4,5,1,4,2,1,1,1,1,5,3,3,3,2,2,3,3,4,3,1,2,3,4,4,4,3,3,2,3,2,2,2,2,1,3,3,2,3,2,3,1,1,5,0,0,1,2,72,7,2,7,1,1
1,1000,3,7,6,5,3,3,4,5,4,5,4,5,1,2,4,4,4,1,1,1,4,4,1,1,1,1,1,1,1,3,5,4,1,5,1,1,1,1,1,5,4,2,2,1,4,4,1,4,2,3,2,4,4,4,4,3,4,1,4,2,2,1,1,1,4,4,3,1,1,3,2,1,5,0,0,1,2,50,5,1,0,0,5
1,108,4,7,75,5,3,3,3,5,4,5,5,5,3,0,3,4,3,1,3,1,3,3,1,1,1,2,1,1,1,4,5,3,1,2,1,1,2,1,1,5,3,2,2,2,3,3,2,3,2,2,2,3,3,3,3,2,3,2,3,2,2,1,1,1,3,3,3,1,1,3,1,1,5,0,0,1,1,20,5,1,0,0,10
1,5418,3,7,1,5,3,3,5,5,5,5,5,5,0,0,0,4,4,1,4,1,4,4,1,1,1,1,1,1,1,4,5,3,1,2,1,1,1,5,1,5,4,2,2,1,4,4,2,4,2,3,2,4,4,4,3,2,4,2,3,1,2,1,1,1,4,4,4,1,1,3,1,1,5,0,0,1,2,50,5,1,0,0,5
1,6212,4,2,2,1,2,2,2,4,3,4,5,4,3,0,3,3,3,1,3,1,3,3,2,2,2,2,2,2,2,3,4,5,1,5,2,1,3,5,1,5,3,2,2,2,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,3,2,2,1,1,3,3,3,1,3,2,2,3,5,0,0,1,1,45,4,1,0,0,55
1,6212,3,0,2,1,2,3,3,3,5,5,5,4,1,1,4,4,4,1,4,1,3,3,1,3,3,2,3,2,3,4,3,1,5,5,2,3,3,1,5,1,4,2,2,1,4,4,1,2,2,3,3,4,4,4,4,3,4,1,4,3,1,1,1,1,2,3,2,2,2,2,3,1,5,0,0,1,1,40,5,2,5,0,10
1,5006,3,7,2,2,2,2,1,5,1,3,5,5,1,3,2,3,3,2,4,2,3,4,2,2,2,2,2,3,1,2,4,3,1,4,1,1,3,5,5,5,3,2,2,2,2,3,3,4,4,1,1,3,4,4,4,2,3,2,3,4,4,2,3,1,3,3,3,4,2,2,3,2,5,0,0,1,1,40,5,1,0,0,60
1,4422,3,2,50,5,3,3,4,5,4,5,5,5,3,0,3,4,4,1,3,2,3,2,1,2,2,3,2,3,2,1,3,5,4,2,1,1,1,5,5,5,4,2,3,2,3,3,2,4,2,3,2,3,3,3,3,2,4,2,2,1,2,1,1,1,3,3,2,2,2,2,2,1,5,0,0,1,1,40,5,1,0,0,7
1,4838,3,0,40,5,3,3,4,5,4,4,5,5,3,0,3,4,4,1,4,1,4,3,2,1,1,3,2,1,1,1,5,2,4,4,2,1,3,5,5,1,3,4,4,2,2,3,3,4,4,1,3,4,4,3,4,1,4,1,3,2,2,1,1,1,2,4,3,2,1,2,3,1,5,0,0,1,1,45,5,1,0,0,1
1,5787,3,1,0,5,3,3,4,5,4,4,5,5,3,0,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,3,5,4,1,4,3,3,3,5,5,5,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,3,2,3,2,2,2,2,2,1,6,1,1,2,65,6,1,0,0,15
1,1884,4,1,2,5,3,3,5,5,4,5,5,5,3,0,4,4,4,1,4,1,4,4,1,1,1,2,1,1,1,3,4,5,1,3,1,1,1,5,5,1,4,1,1,1,4,4,2,4,3,2,2,8,4,3,4,2,4,2,2,3,2,1,1,1,3,3,3,1,1,2,1,1,5,0,0,1,1,55,5,1,0,0,55
1,774,4,0,6,5,3,3,5,5,4,5,5,5,3,0,4,4,4,1,4,1,4,3,2,1,1,2,2,1,1,5,3,4,1,3,1,1,2,1,5,1,3,2,3,3,3,2,3,4,3,1,1,4,4,3,4,2,4,1,2,2,2,2,1,1,4,3,3,1,1,3,1,1,5,0,0,1,1,50,5,1,0,0,60
1,2902,3,7,3,4,3,3,5,5,5,4,5,5,1,3,3,4,4,1,4,1,3,3,1,2,2,2,2,2,2,4,3,5,1,5,2,2,2,5,5,1,3,2,2,2,3,3,3,4,3,2,3,4,4,3,4,3,3,2,3,3,3,3,3,1,4,4,2,2,3,2,3,3,5,0,0,1,1,40,5,1,0,0,12
1,2902,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2763,5,7,2,2,2,2,4,4,5,5,4,5,1,2,4,3,4,1,3,1,4,4,1,1,1,2,1,1,1,5,3,4,1,2,2,1,3,5,1,1,4,3,1,1,1,4,3,4,4,1,1,4,4,4,4,2,4,1,3,4,2,1,1,1,3,3,3,2,2,3,2,1,5,0,0,1,4,60,5,1,0,0,30
1,3567,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3567,4,0,10,1,1,1,5,5,5,4,5,5,3,0,3,4,4,2,4,2,3,3,3,2,2,3,2,3,2,5,4,3,1,3,2,3,2,5,5,5,3,2,2,2,3,3,2,3,2,3,2,3,3,3,3,2,3,2,3,2,3,2,2,1,3,3,3,2,2,2,3,2,5,0,0,1,1,50,6,1,0,0,10
1,2250,3,7,30,5,3,3,4,5,2,5,5,5,3,0,4,3,3,2,3,2,3,3,2,2,2,2,2,2,2,5,3,4,2,5,1,2,3,5,5,1,2,3,3,2,3,3,3,4,2,3,2,3,4,4,4,4,3,2,3,1,1,1,1,1,3,3,3,2,1,3,2,1,5,0,0,1,2,60,6,1,0,0,45
1,7643,3,7,0,2,3,3,1,5,1,4,4,5,3,0,2,4,4,1,4,1,3,3,1,1,1,3,3,1,2,5,4,3,1,2,1,1,1,1,5,1,4,2,2,1,4,4,2,4,2,2,2,3,4,4,4,2,1,1,4,3,4,2,2,2,3,4,3,3,2,2,3,1,5,0,0,1,1,60,6,1,0,0,20
1,3336,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3336,5,2,7,5,3,2,5,5,5,5,5,5,0,0,0,3,3,1,3,1,3,3,2,2,1,2,2,2,2,3,5,4,1,4,1,2,4,5,5,1,3,2,2,2,3,3,2,3,2,2,2,3,4,3,3,2,4,2,3,2,2,1,2,2,3,3,3,2,3,2,3,2,5,0,0,1,1,45,5,1,0,0,15
1,6569,3,7,3,5,3,3,5,5,5,5,5,5,0,0,0,3,3,2,3,2,3,3,2,2,2,3,2,3,2,3,5,4,2,2,1,1,2,5,5,5,3,2,3,2,3,4,2,3,3,3,1,3,4,4,4,2,4,2,3,3,1,1,1,1,8,8,3,2,2,2,2,2,5,0,0,5,0,0,0,0,0,0,0
1,4782,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4782,4,7,20,1,3,3,3,5,4,3,5,5,3,0,2,3,4,2,3,1,3,3,3,3,2,2,3,2,2,3,5,4,1,5,8,2,5,1,1,1,8,8,2,1,3,4,8,8,4,1,2,3,4,4,2,2,4,2,8,2,2,1,1,1,3,3,3,2,1,2,2,1,5,0,0,1,4,65,7,1,0,0,30
1,3138,4,1,0,3,3,3,2,5,3,3,5,5,3,0,3,3,3,2,3,2,3,3,3,2,2,2,2,2,2,3,1,4,5,5,5,1,1,5,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,2,2,2,2,5,0,0,1,1,60,6,2,5,0,30
1,6448,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6448,4,0,6,5,3,3,5,5,5,5,5,5,0,0,0,4,4,1,4,1,4,4,1,1,1,1,1,1,1,4,3,5,1,3,1,1,1,1,5,5,4,1,1,1,3,4,1,4,1,3,4,4,4,4,4,1,4,1,3,2,2,1,1,1,4,4,4,1,1,2,1,1,5,0,0,1,1,55,5,1,0,0,5
1,613,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,613,4,1,0,1,2,2,4,5,4,5,5,5,3,0,4,4,3,2,3,2,3,3,2,2,2,3,2,2,2,4,5,3,1,4,1,2,3,1,5,1,4,2,2,1,3,4,2,3,2,3,2,3,4,4,3,2,3,2,3,2,3,2,2,1,3,3,3,2,2,2,3,3,5,0,0,1,1,50,5,1,0,0,45
1,2032,3,1,4,5,3,3,4,5,3,5,5,5,1,3,4,4,4,1,3,1,3,3,2,2,2,2,2,2,2,5,3,4,1,5,1,1,1,5,1,5,3,2,2,2,2,3,2,3,2,2,2,3,3,3,3,2,3,2,2,3,2,1,1,1,4,4,3,2,2,2,2,2,5,0,0,1,1,40,3,2,2,0,7
1,2032,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4037,5,1,0,4,3,3,5,4,2,1,3,5,1,3,1,3,3,1,4,2,4,4,8,1,1,2,1,1,2,4,1,5,3,5,1,5,1,1,1,5,4,2,2,2,2,3,1,4,2,2,2,4,4,4,3,2,3,1,2,3,3,1,1,1,3,3,3,2,2,2,2,2,5,0,0,1,1,40,5,1,0,0,20
1,3981,4,7,18,1,2,3,4,4,3,4,5,5,3,0,3,4,4,1,4,1,4,4,2,1,1,2,2,2,2,3,5,4,1,4,2,2,2,1,1,1,3,2,2,2,3,3,2,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,2,1,3,3,3,2,1,2,2,1,5,0,0,1,1,60,5,2,5,0,45
1,2229,4,7,1,1,1,2,4,5,3,3,5,5,3,0,3,4,4,2,4,2,4,4,3,2,2,2,2,2,2,3,4,5,2,3,3,1,3,1,5,1,3,2,2,2,4,4,1,4,2,3,2,4,3,3,3,2,3,2,3,3,3,1,1,1,3,3,3,3,3,2,3,2,5,0,0,1,1,40,5,1,0,0,30
1,2813,4,7,0,5,3,3,5,5,5,5,5,5,0,0,0,4,4,1,4,1,4,4,1,1,1,1,1,2,1,1,4,5,3,4,1,1,2,1,1,1,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,2,3,2,2,1,1,1,4,3,3,1,3,1,2,1,5,0,0,1,1,37,5,1,0,0,60
1,4375,4,7,4,1,3,3,3,5,4,3,5,5,2,3,4,4,4,1,4,1,4,4,1,1,1,1,1,3,1,4,5,1,3,2,1,1,1,1,1,5,4,1,3,1,3,4,4,4,4,1,3,4,4,4,4,3,4,2,4,2,1,1,1,1,4,4,3,1,1,3,1,1,5,0,0,1,1,40,5,2,1,0,15
1,1827,3,1,2,2,1,3,3,3,2,2,2,4,3,0,3,3,3,2,3,2,3,4,2,2,1,2,2,2,2,4,5,1,3,4,5,5,4,1,1,5,3,2,2,3,2,2,2,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,2,1,4,4,3,2,2,3,2,2,5,0,0,1,2,70,6,1,0,0,40
1,4305,3,0,0,1,2,2,4,5,5,5,5,5,3,0,4,4,4,1,3,2,4,4,2,2,2,2,2,2,2,4,3,5,1,5,1,1,1,5,1,5,4,1,1,1,3,3,2,4,2,3,3,3,3,3,3,2,3,2,3,3,2,1,1,1,3,3,3,1,1,3,1,1,5,0,0,1,1,40,5,1,0,0,95
1,6752,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6752,4,7,3,2,1,1,4,5,4,4,5,5,3,0,4,4,4,1,4,1,4,4,1,1,1,3,1,1,1,4,3,5,1,3,2,2,5,1,1,5,3,2,2,2,3,3,3,3,2,3,2,3,3,3,3,2,3,3,2,3,2,2,3,1,4,2,3,2,2,2,3,2,5,0,0,1,1,50,5,1,0,0,20
1,1915,3,5,7,5,3,3,2,3,3,3,4,3,3,0,3,3,3,2,3,2,2,2,4,3,3,3,3,2,3,4,3,5,1,4,2,2,3,5,5,5,4,2,2,2,3,3,2,4,3,1,2,3,3,3,3,2,3,1,2,2,3,2,1,1,3,3,3,2,2,2,2,2,5,0,0,1,1,40,5,1,0,0,20
1,3737,3,1,1,1,2,2,4,5,4,5,5,5,3,0,3,3,3,2,3,2,3,3,2,2,2,2,2,2,2,4,5,2,1,1,1,1,2,1,1,1,3,2,2,2,3,3,2,3,2,2,2,3,4,4,4,2,4,2,4,2,3,2,1,1,2,4,4,2,1,4,2,1,5,0,0,1,1,45,5,2,1,0,20
1,3426,3,0,4,2,3,3,4,5,5,5,5,5,3,0,4,4,3,1,4,2,3,3,3,2,1,3,2,2,2,3,5,4,1,3,3,4,4,1,5,1,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,2,2,2,1,1,3,3,3,2,2,3,2,2,5,0,0,1,1,40,5,1,0,0,15
1,4062,3,1,12,4,3,3,4,4,4,3,4,5,3,0,3,3,3,2,3,2,3,3,3,2,2,3,2,2,2,3,4,5,1,4,2,1,2,1,5,1,3,2,2,2,3,3,2,3,3,2,2,3,3,3,3,2,3,2,3,2,2,2,2,1,3,3,3,2,2,2,2,2,5,0,0,1,1,36,5,1,0,0,5
1,3145,4,0,0,5,3,3,4,5,4,4,5,5,3,0,4,4,4,1,4,1,3,4,2,1,1,2,3,2,2,4,3,5,1,2,1,1,3,5,1,1,3,2,2,2,3,3,2,4,3,3,3,4,4,4,3,2,3,3,3,2,3,2,2,1,4,3,3,2,2,2,2,1,5,0,0,1,2,40,6,1,0,0,22
1,5613,3,0,0,1,3,3,3,4,3,3,5,5,3,0,3,4,4,2,4,1,4,3,1,1,1,3,1,2,2,5,2,4,1,5,1,1,3,1,1,5,4,3,3,1,3,4,3,4,2,3,3,4,4,4,4,2,4,2,3,3,2,4,1,1,3,3,3,1,3,2,3,1,5,0,0,1,1,40,5,1,0,0,20
1,5861,3,1,0,3,3,3,4,5,3,4,5,5,3,0,4,3,3,2,4,1,3,4,1,2,2,1,2,2,2,4,5,3,1,5,1,2,2,5,5,5,3,3,4,2,4,4,2,4,2,2,2,4,4,3,3,2,3,2,3,3,3,3,2,1,2,1,3,2,2,3,2,1,5,0,0,1,1,44,6,1,0,0,1
1,5861,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4996,4,7,4,4,3,3,5,5,5,5,5,5,0,0,0,4,4,1,4,1,4,3,1,1,1,2,1,1,1,4,5,3,2,4,1,2,2,1,5,1,3,2,3,2,3,4,2,4,3,2,2,4,4,4,4,2,3,2,3,2,2,2,1,1,4,3,3,1,1,2,2,1,5,0,0,1,1,45,5,1,0,0,20
1,1759,3,2,10,5,3,3,3,4,3,3,4,5,1,2,3,3,3,2,2,2,3,3,3,3,2,2,3,2,2,3,5,4,2,4,2,2,4,5,5,1,3,2,2,2,3,3,2,3,2,3,3,3,4,4,4,2,3,1,2,3,2,1,1,1,3,3,3,3,2,2,3,2,5,0,0,1,1,40,5,2,4,0,15
1,2844,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2844,5,2,2,2,2,3,4,5,4,4,5,5,3,0,4,3,3,1,3,2,3,3,1,1,1,2,2,2,2,3,5,4,2,2,2,2,3,1,5,1,3,3,3,2,3,3,2,3,3,3,2,3,3,3,4,2,3,2,3,2,3,1,1,1,3,3,3,2,2,2,2,2,5,0,0,1,1,45,5,1,0,0,75
1,4755,3,7,20,1,3,3,5,5,4,5,5,5,3,0,4,3,3,1,3,2,3,3,2,1,1,2,2,2,2,3,4,5,1,3,3,1,1,5,1,1,3,2,2,2,3,3,1,3,2,3,2,3,3,3,3,3,3,2,3,2,2,1,1,1,3,3,3,2,2,3,3,1,5,0,0,1,1,60,5,2,2,0,15
1,5855,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5855,4,0,1,5,3,3,4,5,4,3,3,5,2,1,4,4,4,1,4,1,3,3,2,2,2,2,3,2,2,5,1,4,3,2,2,2,4,1,1,5,2,3,4,2,3,3,4,4,3,3,2,3,3,3,2,2,3,2,1,2,2,2,1,1,3,3,3,2,2,2,2,3,5,0,0,1,2,70,5,2,4,0,20
1,2772,3,2,20,1,2,3,3,4,3,5,5,5,3,0,2,3,4,2,4,2,3,3,2,2,1,3,2,2,2,3,5,2,4,5,1,2,2,5,5,1,3,2,2,2,3,3,2,3,2,2,2,3,4,4,3,8,3,1,3,3,4,1,1,3,3,2,2,1,3,2,3,2,5,0,0,1,1,40,4,1,0,0,35
1,996,4,5,0,4,3,3,4,3,3,3,4,4,3,0,3,3,3,2,3,3,3,2,2,3,3,3,3,2,3,4,3,5,1,5,3,2,4,5,1,1,3,3,3,1,2,3,3,3,2,2,2,3,3,3,3,4,2,2,3,2,2,1,3,1,4,3,4,1,1,3,3,2,5,0,0,1,1,30,5,1,0,0,20
1,3287,4,1,0,1,1,2,4,5,3,4,5,5,3,0,4,3,3,1,3,1,4,3,2,1,1,1,1,2,1,3,4,5,2,4,1,3,3,1,5,5,3,2,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,2,2,2,3,1,3,3,3,2,2,3,2,1,5,0,0,1,2,80,5,1,0,0,998
1,3299,3,7,10,2,2,3,3,3,4,4,4,3,1,1,2,3,3,2,3,1,3,3,3,3,2,3,3,2,1,3,4,5,2,3,3,2,3,1,1,5,4,2,2,1,2,3,2,4,2,3,3,3,3,2,3,3,3,3,3,2,2,1,2,1,4,4,3,1,1,3,2,1,1,4,20,1,1,53,6,1,0,0,20
1,3299,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6727,3,1,0,2,2,3,4,5,4,4,5,5,3,0,4,3,3,2,3,2,3,3,2,2,1,2,3,2,2,3,5,4,1,3,2,1,1,5,1,5,3,3,3,2,3,3,2,3,3,2,1,4,4,4,4,2,3,2,3,2,3,1,1,1,3,3,3,2,2,2,2,2,5,0,0,1,3,43,5,1,0,0,1
1,2346,3,0,1,2,3,3,4,5,5,4,4,5,3,0,3,4,4,1,4,1,3,3,1,1,1,2,2,2,1,4,5,3,1,5,3,1,2,1,1,1,4,3,3,2,4,4,4,3,2,2,2,4,4,4,3,2,4,2,4,3,3,1,1,1,3,3,4,1,1,2,2,1,5,0,0,1,1,50,5,1,0,0,30
1,745,3,7,3,5,2,3,3,4,4,3,4,4,3,0,3,3,3,2,3,2,3,3,2,2,2,2,2,2,2,3,4,1,2,3,2,2,2,5,5,1,3,2,3,2,3,3,2,3,2,2,2,3,3,3,3,2,3,2,2,3,3,1,1,1,3,3,3,3,2,2,2,2,5,0,0,1,1,50,5,1,0,0,35
1,745,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5309,2,7,200,1,3,3,4,5,5,4,5,5,3,0,4,3,3,2,3,1,3,3,2,2,2,3,2,2,2,3,4,5,2,4,1,1,1,1,1,5,3,2,3,2,3,4,2,3,2,2,1,4,3,3,3,2,3,2,3,2,2,2,2,1,3,3,3,2,1,2,2,1,5,0,0,5,0,0,0,0,0,0,0
1,2909,3,7,3,1,3,3,4,5,4,4,5,5,2,2,4,3,3,1,3,1,4,4,4,1,1,3,1,1,1,3,5,1,4,3,1,1,1,1,5,5,4,2,3,2,2,3,2,3,2,2,2,3,3,3,3,2,3,2,3,2,2,1,1,1,4,4,3,1,1,3,2,1,5,0,0,1,1,50,6,2,3,0,15
1,2864,4,0,3,3,3,3,2,5,2,3,3,5,3,0,2,3,4,2,4,2,2,2,3,2,2,2,3,2,3,3,5,1,4,4,2,2,4,1,5,5,4,2,2,2,3,4,3,4,3,2,2,4,4,3,4,2,3,3,3,3,3,2,2,2,4,4,3,3,2,2,2,2,5,0,0,1,1,40,5,1,0,0,40
1,2864,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4184,3,7,3,1,1,2,4,5,4,4,5,5,3,0,3,4,4,1,4,1,3,3,2,2,2,2,2,2,2,4,3,5,1,3,1,2,2,5,1,1,3,2,2,2,4,4,2,4,2,3,2,3,4,3,3,2,3,2,3,3,2,1,1,1,3,4,3,2,2,2,2,1,5,0,0,1,2,50,5,1,0,0,15
1,2347,4,3,2,1,2,3,5,5,3,5,5,5,3,0,4,4,4,1,4,1,4,3,2,1,1,1,2,1,2,3,5,4,1,5,1,1,2,5,1,1,4,2,2,2,4,4,2,4,2,3,2,4,4,4,3,2,4,2,3,3,3,1,1,1,3,3,3,2,2,3,3,2,5,0,0,1,1,60,5,1,0,0,20
