PSDREL97,PSDID97,PSDSN97,Q10DAY,Q10CA,Q10CB,Q10CC,Q10CD01,Q10CD02,Q10CD03,Q10CD04,Q10CD05,Q10CD06,Q10CD07,Q10CD08,Q10CD09,Q10CD10,Q10CE01,Q10CE02,Q10CE03,Q10CE04,Q10CE05,Q10CE06,Q10CE07,Q10CE08,Q10CE09,Q10CE10,Q10CE11,Q10CE12,Q10CF,Q10CG01,Q10CG02,Q10CG03,Q10CG04,Q10CG05,Q10CG06,Q10CG07,Q10CH01,Q10CH02,Q10CH03,Q10CH04,Q10CI01,Q10CI02,Q10CI03,Q10CI04,Q10CI05,Q10CI06,Q10CI07,Q10CI08,Q10CI09,Q10CI10,Q10CI11,Q10CI12,Q10CI13,Q10CI14,Q10CJ01,Q10CJ02,Q10CJ03,Q10CJ04,Q10CJ05,Q10CJ06,Q10CJ07,Q10CJ08,Q10CJ09,Q10CJ10,Q10CJ11,Q10CJ12,Q10CJ13,Q10CJ14,Q10CJ15,Q10CJ16,Q10CJ17,Q10CJ18,Q10CJ19,Q10CJ20,Q10CK01,Q10CK02,Q10CK03,Q10CK04,Q10CK05,Q10CK06
2,4453,4,1,30,38700,39600,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5
2,4453,4,1,70,39600,41400,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5
2,4453,4,1,60,41400,45000,5,5,5,5,1,5,5,5,5,5,1,5,5,1,5,5,5,1,5,5,5,5,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,5,5,5
2,4453,4,1,70,45000,52380,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,5
2,4453,4,1,70,52380,53400,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,1,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,4453,4,1,70,53400,54900,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5
2,4264,3,4,30,32400,33000,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,4264,3,4,50,33000,34200,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,4264,3,4,70,34200,34980,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,4264,3,4,30,34980,35640,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,1,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5
2,4264,3,4,20,35640,36300,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,1,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5
2,4264,3,4,40,36300,37800,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,1,1,5,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,1,5,5,5
2,4264,3,4,30,37800,39600,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,1,1,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5
2,4264,3,4,60,39600,41400,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,4264,3,4,70,41400,43200,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,4264,4,4,50,32100,32280,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,9,0,0,0,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,4264,4,4,50,32280,32400,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,9,0,0,0,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5
2,4264,4,4,50,32400,32520,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,0,0,0,0,0,0,0,9,0,0,0,5,5,5,5,5,5,5,5,5,1,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5
2,4264,4,4,50,32520,33180,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,9,0,0,0,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,4264,4,4,70,33180,33600,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,4264,4,4,60,33600,34560,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4264,4,4,60,34560,35400,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,4264,4,4,60,35400,36600,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4264,4,4,60,36600,37200,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4264,4,4,80,37200,37680,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,9,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4264,4,4,30,37680,38520,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,0,0,0,0,0,0,0,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5
2,4264,4,4,50,38520,39300,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5
2,4264,4,4,50,39300,39900,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,4264,4,4,50,39900,40200,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,4264,4,4,50,40200,40500,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,4264,4,4,30,40500,41400,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5
2,1046,4,4,50,43620,44100,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,0,0,0,0,0,0,0,9,0,0,0,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,1046,4,4,60,44100,44280,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5
2,1046,4,4,60,44280,45300,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5
2,1046,4,4,60,45300,45840,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,1046,4,4,60,45840,46200,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,1046,4,4,60,46200,46800,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,1
2,1046,4,4,70,46800,47400,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,0,0,0,0,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,1046,4,4,70,47400,47700,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,9,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5
2,1046,4,4,30,47700,47820,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5
2,1046,4,4,70,47820,48000,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,9,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,1046,4,4,50,48000,48840,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,1046,4,4,40,48840,49620,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,1,5,1,1,5,5,5,5
2,1046,4,4,10,49620,49980,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,1046,4,4,99,49980,50640,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2,1046,4,4,40,50640,50760,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1
2,1046,4,4,70,50760,51000,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5
2,1046,4,4,70,51000,51900,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1
2,1046,4,4,70,51900,52500,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1
2,1046,4,4,70,52500,52800,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,1
2,2084,3,1,70,43200,43500,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2084,3,1,30,43500,45900,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,2084,3,1,50,45900,48660,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,1,5,1,1,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5
2,2084,3,1,70,48660,49200,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,2084,3,1,70,49200,49500,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,2084,3,1,70,49500,50100,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
2,2084,3,1,70,50100,50400,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5
2,2084,3,1,10,50400,51600,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,1,5,5,5,5,1,1,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,2084,3,1,10,51600,51900,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5
2,2084,3,1,70,51900,52500,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5
2,756,4,3,60,27900,29700,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,756,4,3,60,29700,30600,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,756,4,3,30,30600,31500,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5
2,756,4,3,70,31500,32400,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,1,5,5
2,756,4,3,70,32400,34200,1,5,5,5,5,5,5,5,5,5,1,5,1,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5
2,756,4,3,80,34200,35100,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,756,4,3,30,35100,36000,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,1,5,5,5,1,1,5,5,1,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5
2,756,4,3,50,36000,36900,1,5,5,5,5,5,5,5,5,5,1,5,1,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,1,5,5,5,5,5,5,5,5,1,1,5,1,5,1,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5
2,756,4,3,70,36900,37800,1,5,5,5,5,5,5,5,5,5,1,5,1,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5
2,756,4,3,30,37800,38700,1,5,5,5,5,5,5,5,5,5,1,5,1,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5
2,756,4,3,60,38700,40500,5,5,5,5,1,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,1,1,5,5,5,5,5,5,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,1,5,1,5,5
2,756,4,3,80,40500,40980,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,9,0,0,0,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,1,5,5,5,5
2,756,4,3,70,40980,41400,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,1,5,5,5,5
2,756,4,3,70,41400,43200,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,756,4,3,70,43200,46800,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5
2,756,4,3,80,46800,48600,5,5,5,5,5,5,5,5,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,756,4,3,70,48600,49500,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,1,5,5,5,5
2,756,4,3,70,49500,50400,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4277,3,3,50,30600,32400,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5
2,4277,3,3,30,32400,33300,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,5,1,5,5,5,5,5,1,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5
2,4277,3,3,60,33300,36000,5,5,5,5,1,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,5
