EMSAREL97,EMSAID97,EMSASN97,Q12A1,Q12A2A,Q12A2B,Q12A2C,Q12A2D,Q12A2E,Q12A2F,Q12A2G,Q12A2H,Q12A2I,Q12A2J,Q12A2K,Q12A2L,Q12A2M,Q12A2N,Q12A2O,Q12A2P,Q12A3,Q12A4,Q12A5,Q12A6A,Q12A6B,Q12A6C,Q12A6D,Q12A6E,Q12A6F,Q12A7A,Q12A7B,Q12A7C,Q12A7D,Q12A7E,Q12A8,Q12A9,Q12A10,Q12A11,Q12A12,Q12A13,Q12A14,Q12A15,Q12A16,Q12A17,Q12A18,Q12A19T,Q12A19S,Q12A20AN,Q12A20AP,Q12A20BN,Q12A20BP,Q12A20CN,Q12A20CP,Q12A20DN,Q12A20DP,Q12A20EN,Q12A20EP,Q12A20FN,Q12A20FP,Q12A21AN,Q12A21AP,Q12A21BN,Q12A21BP,Q12A21CN,Q12A21CP,Q12A21DN,Q12A21DP,Q12A21EN,Q12A21EP,Q12A21FN,Q12A21FP,Q12A21GN,Q12A21GP,Q12A21HN,Q12A21HP,Q12A22A,Q12A22B,Q12A22C,Q12A23,Q12A24,Q12A25,Q12A26,Q12A27,Q12A28,Q12A28A,Q12A28B,Q12A28C,Q12A28D,Q12A29A,Q12A29B,Q12A29C,Q12A29D,Q12A29E,Q12A29F,Q12A29G,Q12A30A,Q12A30B,Q12A30C,Q12A30D,Q12A30E,Q12A31A,Q12A31B,Q12A31C,Q12A31D,Q12A31E,Q12A31F,Q12A31G,Q12A31H,Q12A32,PRESCHL
3,1498,3,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1117,55,1106,8,2,1,0,0,1,0,0,50,14,2,5,5,1,5,5,79,67,40,1,4,1,23.799999,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,16,0,1,0,0,0,98,19,99,9,4,26236,41285,4750,5,0,0,0,0,2,1,1,2,2,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,3534,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,956,999,835,95,12,14,0,0,9999,9999,10,122,999,1,0,1,1,5,1,68,68,7,0,0,1,25,65,0,0,0,0,0,0,0,0,0,0,4.4000001,0,0,0,0,0,0,0,0,27,0,30,0,1,0,10,0,34,99,68,6,3,24000,99999,4597,5,0,0,0,0,2,1,2,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,1950,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,400,10,304,63,12,7,2,12,0,0,0,75,5,5,99,5,5,1,1,30,28,28,25,4,1,20,55,0,2,0,1,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,30,0,98,998,0,0,0,0,98,98,98,3,3,99999,99999,99999,1,18,7,1,5,2,2,2,2,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,1272,3,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,349,6,344,1,2,2,0,0,0,0,0,13,14,0,0,5,5,5,5,20,20,0,0,0,1,18,20,0,99,999,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,8,99,0,1,0,16830,23062,1985,1,9999,9,9,9,2,1,1,1,1,1,1,1,5,5,5,5,2,1,1,2,2,1,1,2,180,0
3,2360,4,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,850,45,833,13,0,4,0,0,0,0,0,0,0,10,1,5,1,5,1,65,60,8,4,1,1,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,5,0,99,4,4,21834,37000,4000,1,30,6,5,1,2,1,1,1,1,1,1,1,5,5,5,5,1,1,1,2,1,1,1,1,180,0
3,972,4,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,484,22,476,2,6,0,0,0,0,0,0,130,0,2,.5,5,1,5,5,28,28,5,0,0,1,17.299999,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,98,998,0,0,0,0,2,0,0,0,0,19700,99998,99998,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,178,0
3,972,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,484,22,476,2,6,0,0,0,0,0,0,130,0,2,.5,5,1,5,5,28,28,5,0,0,1,17.299999,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,98,998,0,0,0,0,2,0,0,0,0,19700,99998,99998,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,178,0
3,759,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,497,8,422,1,3,1,0,999,0,0,1,9999,999,1,1,5,1,5,1,25,25,1,1,0,1,19.9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,18,0,0,0,0,0,16,0,20,0,0,20112,32224,3900,5,0,0,0,0,2,1,1,2,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,748,4,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,2,367,32,14,0,0,0,353,0,0,0,0,367,0,3,4,1,1,5,1,35,35,7,7,0,1,10.5,29,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,33,0,2,0,0,0,0,0,4,99,99,7,5,21535,23600,5271,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,3,2,2,2,2,2,2,3,180,0
3,2256,4,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,364,42,17,0,0,0,347,0,9999,9999,999,364,0,8,1,1,1,5,5,21,21,16,16,1,1,22.799999,23,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,5,99,99,2,2,19450,99999,3600,5,0,0,0,0,2,2,2,2,1,1,3,1,5,5,5,5,2,2,2,1,1,1,1,2,179,0
3,285,3,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,365,10,262,2,0,5,96,0,0,0,0,87,20,5,2,1,1,5,5,999,99,4.5,4,1,1,13.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,20,0,0,2,2,20000,25000,3500,5,0,0,0,0,1,1,2,2,2,2,2,1,5,5,5,5,1,1,1,1,1,1,1,2,175,0
3,748,5,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,357,22,17,2,0,0,338,0,0,338,0,357,357,.5,2,1,1,5,5,21,21,20,20,1,1,22.299999,34,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,21,99,99,1,1,21535,99998,3400,5,0,0,0,0,2,1,1,1,1,2,3,1,5,5,5,5,2,2,2,1,1,2,2,2,178,0
3,1099,3,1,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,604,18,598,3,3,0,0,0,0,0,0,145,0,5,.5,1,5,5,1,41,39,9,9,4,1,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,18,0,0,0,2,8,15,99,3,2,21000,26000,99999,5,0,0,0,0,2,2,2,2,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,999,0
3,5430,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,9999,30,9999,9999,9999,999,999,999,9999,9999,999,9999,999,37,2,1,1,5,1,68,68,38,6,0,1,26,21,0,44,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,11,0,1,0,0,0,22,99,55,21,8,20280,56172,99999,5,0,0,0,0,2,1,1,2,1,2,1,1,1,5,5,5,2,1,2,1,1,1,1,1,163,0
3,146,4,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,2,115,1,114,1,0,0,0,0,0,0,0,71,0,99,3,1,1,5,5,10,10,3,3,0,1,11.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,99,99,0,0,19500,23400,4859,5,0,0,0,0,1,1,1,2,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,3757,5,3,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,125,999,111,9,1,4,0,0,0,0,2,0,0,17,.5,5,5,1,5,7,5,5,2,0,1,25,8,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,99,99,4,3,1,18329,21169,3668,1,4264,6,5,1,2,2,1,1,1,1,3,1,5,5,5,5,1,1,1,1,1,1,1,1,175,1
3,4727,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,323,10,267,3,52,1,0,0,52,24,21,50,49,.40000001,.1,1,1,5,5,17,16,9,3,3,1,20.5,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,5,99,99,4,0,22782,31000,4235,5,0,0,0,0,2,1,1,1,3,2,1,1,5,5,5,1,2,1,2,1,1,1,1,1,175,0
3,1000,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,227,12,189,19,17,0,2,0,0,0,0,94,38,15,1,1,1,5,1,13,13,9,9,1,1,17,19,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,15,0,6,0,0,0,0,0,2,99,99,0,2,22575,37500,4000,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,186,0
3,2071,4,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,2,252,7,251,0,1,0,0,0,0,0,0,9999,999,6,0,1,1,1,1,15,13,8,8,0,1,14,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,3,99,15,4,1,20270,37000,5200,5,0,0,0,0,2,1,1,2,1,1,1,1,5,5,5,5,1,1,1,2,2,1,1,1,180,0
3,2070,6,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,210,3,209,0,0,1,0,0,0,0,0,29,29,1,0,1,1,5,5,12,12,1.5,1,0,1,19,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,1,0,0,1,1,20750,32000,99998,5,0,0,0,0,2,1,2,2,1,2,1,1,5,5,5,5,2,2,1,2,2,1,1,1,180,0
3,2070,7,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,314,2,307,3,1,1,2,0,0,0,0,42,10,1,99,1,1,5,5,24.1,22,3,0,6,1,13,24,0,0,0,0,0,0,0,0,0,9,9,18,0,99,99,99,999,9,99,99,999,6,0,99,9,99,99,3,99,24,0,0,20750,33583,4404,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,5661,4,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,354,10,352,2,0,0,0,0,0,0,0,124,999,0,1,5,1,1,5,32,32,3,3,0,1,11.1,32,0,99,999,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,20,0,12,0,0,0,0,0,0,99,99,1,1,18500,25000,1500,5,0,0,0,0,2,2,2,3,2,1,1,1,5,5,5,5,1,2,1,2,2,1,1,1,175,0
3,6030,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,350,999,345,2,2,0,1,0,0,0,0,128,128,0,.0099999998,5,9,5,5,33,32,4,4,0,1,16.1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,98,998,0,0,0,0,99,99,99,0,1,18300,99999,4868,5,0,0,0,0,1,1,1,2,1,1,2,1,5,5,5,5,2,2,1,3,1,1,1,1,180,0
3,6030,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,350,999,345,2,2,0,1,0,0,0,0,128,128,0,.0099999998,5,9,5,5,33,32,4,4,0,1,16.1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,98,998,0,0,0,0,99,99,99,0,1,18300,99999,4868,5,0,0,0,0,1,1,1,2,1,1,2,1,5,5,5,5,2,2,1,3,1,1,1,1,180,0
3,1397,4,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,9999,999,9999,9999,9999,999,999,999,9999,9999,999,9999,999,99,99,9,5,5,5,9,9,1,1,0,1,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,1,0,99999,99999,99999,1,750,9,5,1,2,1,1,1,3,1,4,5,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,1400,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,428,20,422,2,2,2,0,0,0,0,0,60,30,15,2,1,1,1,1,28,25,12,11,6,1,15.3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,40,0,0,0,0,99,99,99,0,0,24878,38000,5586,5,0,0,0,0,1,9,2,2,3,1,1,1,5,5,5,1,2,2,1,1,1,1,1,1,180,0
3,1400,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,428,20,422,2,2,2,0,0,0,0,0,60,30,15,2,1,1,1,1,28,25,12,11,6,1,15.3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,40,0,0,0,0,99,99,99,0,0,24878,38000,5586,5,0,0,0,0,1,9,2,2,3,1,1,1,5,5,5,1,2,2,1,1,1,1,1,1,180,0
3,3260,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,856,31,0,856,0,0,0,0,0,0,0,822,9,1.2,1.7,1,1,5,1,39,39,20,20,0,1,27,6,0,33,0,99,99,99,99,1,0,9,9,99,9,99,99,99,999,9,99,19,0,21,0,0,0,99,99,99,60,99,1,0,18731,99999,2177,5,0,0,0,0,2,3,2,2,1,2,3,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,5940,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,3,757,30,363,394,0,0,0,0,9999,9999,5,273,175,2,.5,1,1,1,1,43,43,10,10,30,1,17.299999,12,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,20,0,0,0,0,0,6,0,0,3,1,20000,28000,55,5,0,0,0,0,2,3,2,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,174,0
3,4711,5,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,454,20,395,4,27,25,2,0,8,6,8,8,999,22,0,5,1,5,9,19.5,19,4,0,0,1,23.799999,30,0,0,0,2,0,99,99,0,0,9,9,99,9,99,99,99,999,9,99,16,0,3,0,99,9,99,99,4,9,99,3,0,22769,29000,1000,5,0,0,0,0,1,2,1,2,1,2,2,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,4710,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,440,15,422,4,4,9,0,0,9999,9999,1,9999,22,8,0,1,5,5,5,20,16,5,0,0,1,27.9,22,0,99,999,1,0,1,0,99,99,9,9,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,4,12,99,2,2,22000,32000,1800,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,2,1,1,1,1,1,1,178,0
3,693,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,724,16,19,705,0,0,0,0,0,0,0,594,0,22,4,1,1,5,1,38,38,12,11,99,1,23,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,23,0,1,0,0,0,4,99,99,2,0,27997,40136,2356,5,0,0,0,0,2,3,2,2,1,1,4,1,5,5,5,5,3,1,2,1,1,2,1,2,180,0
3,3409,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,686,24,580,94,5,7,0,0,0,0,0,130,75,10,1,1,5,1,1,42,39,7,7,0,1,16,0,83,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,0,0,2,5,99,17,5,5,24000,34000,4540,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,3409,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,686,24,580,94,5,7,0,0,0,0,0,130,75,10,1,1,5,1,1,42,39,7,7,0,1,16,0,83,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,0,0,2,5,99,17,5,5,24000,34000,4540,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,2561,2,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,438,15,423,2,12,1,0,0,0,0,0,28,10,8,1,5,1,1,5,27,27,6,0,0,1,24,26,0,99,999,1,0,99,99,99,99,9,9,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,2,99,99,0,0,23000,46000,4300,5,0,0,0,0,2,1,2,2,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,4267,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,384,12,380,1,3,0,0,0,0,0,0,53,31,6,.050000001,1,1,5,1,19,19,10,10,0,1,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,99,99,19,2,1,24987,34754,5725,5,0,0,0,0,2,1,2,2,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,2294,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,360,15,346,4,7,3,0,0,0,0,0,9999,999,2,1,5,5,5,5,33,25,0,99,2,1,10.9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,0,1,0,0,0,2,99,99,6,6,14000,19000,99999,1,2200,6,5,1,2,1,3,2,3,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,2294,4,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,360,2,350,4,4,2,0,0,0,0,999,9999,999,99,0,5,5,5,5,25,18,0,0,0,1,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,12,0,4,0,0,0,2,99,99,3,4,99999,99999,99999,1,9999,9,1,1,8,2,2,3,2,3,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,1258,4,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,665,15,645,7,7,7,0,0,0,0,0,0,0,3,.5,5,5,5,5,35,35,10,0,1,1,24,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,5,0,0,0,0,99,99,35,7,3,99999,99999,99999,1,2100,6,5,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,2630,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,1,818,36,712,0,106,0,0,0,112,87,87,201,201,3,1,1,5,5,1,999,76,8,8,0,1,22,67,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,4,0,0,0,0,0,11,99,99,29,99,24283,31783,3900,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,1,2,1,1,1,1,1,1,1,178,0
3,5127,3,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,757,32,713,8,17,10,0,10,0,0,0,0,0,2,.050000001,5,1,1,1,50,46,10,10,0,1,22,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,14,0,2,0,0,0,2,99,99,6,2,21493,99999,3750,1,2250,9,5,1,2,1,2,1,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,5383,4,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,2,1072,100,681,236,141,11,1,2,25,25,0,538,113,28.200001,99,5,5,1,1,999,61,12,12,0,1,17.6,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,998,98,998,0,0,98,98,98,98,98,15,8,30000,99998,99998,5,0,0,0,0,2,1,2,1,2,2,1,1,5,5,5,5,2,2,1,1,1,1,1,1,180,0
3,5383,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,836,50,276,284,276,0,0,0,9999,209,167,786,0,20,5,1,1,5,1,58,58,48,48,6,1,22,0,90,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,30,0,0,0,0,99,58,99,12,10,22000,29000,99999,5,0,0,0,0,2,1,1,2,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,250,6,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,2,568,24,38,322,202,0,0,6,0,0,0,473,42,34,12,1,1,1,1,35,35,21,21,0,1,21,0,46,0,50,0,4,0,0,0,0,0,0,99,9,99,99,99,999,9,99,99,999,99,999,99,9,99,99,99,99,99,5,2,99999,99999,99999,5,0,0,0,0,3,3,2,1,1,2,1,1,5,5,5,5,2,2,2,1,1,1,1,1,180,0
3,10133,2,1,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,1,570,15,292,138,106,34,0,0,21,21,21,169,40,.039999999,.17,1,5,5,1,37,37,22,16,2,1,24,30,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,0,0,0,0,0,99,99,99,0,0,35819,60000,12416,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,10019,3,1,5,5,5,5,5,5,1,1,5,5,5,5,5,5,1,5,1,1477,100,434,564,306,173,0,0,9999,75,74,926,0,99,6,1,5,1,5,89,89,15,9,0,1,17,0,91,0,3,0,63,0,0,0,0,0,0,99,9,99,99,99,999,9,99,99,999,0,95,99,9,99,99,10,99,99,5,1,29000,50000,99999,5,0,0,0,0,2,2,2,2,1,1,1,1,1,5,5,5,2,2,2,1,1,2,1,2,182,0
3,10232,4,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,218,20,8,75,128,6,1,0,0,0,0,140,28,10,7.5,5,1,5,1,10,9,0,0,0,1,24,3,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,2,0,0,0,0,0,3,2,0,2,1,21000,23018,2199,1,1400,6,5,1,2,4,3,1,1,2,3,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,10016,3,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,1,1075,51,160,234,417,263,0,0,412,412,412,933,999,33.099998,3,1,1,1,1,55,55,23,23,10,1,.60000002,0,45.700001,0,42.099998,0,9.8999996,0,2,0,.30000001,0,0,98,8,98,98,98,998,8,98,0,55.400002,0,43.799999,98,8,98,98,99,3,99,7,0,30567,45508,7102,5,0,0,0,0,2,1,1,1,1,2,1,1,1,5,1,5,1,1,1,1,1,1,1,2,180,0
3,10016,4,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,1,1075,51,160,234,417,263,0,0,412,412,412,933,999,33.099998,3,1,1,1,1,55,55,23,23,10,1,.60000002,0,45.700001,0,42.099998,0,9.8999996,0,2,0,.30000001,0,0,98,8,98,98,98,998,8,98,0,55.400002,0,43.799999,98,8,98,98,99,3,99,7,0,30567,45508,7102,5,0,0,0,0,2,1,1,1,1,2,1,1,1,5,1,5,1,1,1,1,1,1,1,2,180,0
3,10007,4,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,2,1665,48,583,83,966,33,0,0,9999,85,175,600,999,5,1,1,5,5,5,65,65,0,0,0,1,26,0,54,0,20,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,8,0,0,0,0,99,99,65,4,5,29000,42000,450,5,0,0,0,0,2,2,2,2,1,2,1,1,1,5,5,5,2,1,1,1,1,1,1,1,182,0
3,10127,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,656,30,59,7,590,0,0,0,216,216,0,348,0,17,5,1,5,1,1,50,50,2,2,0,1,21,0,33,0,26,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,5,0,0,0,0,0,0,99,0,0,26000,40000,99999,5,0,0,0,0,2,2,2,2,2,2,2,1,5,5,1,5,1,1,1,1,1,1,1,1,180,0
3,10112,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,742,25,67,7,668,0,0,0,9999,148,148,460,999,20,1,1,5,5,1,42,42,1,1,3,1,29,0,35.130001,0,29.719999,0,35.130001,99,99,99,99,9,9,0,0,0,0,0,0,0,0,0,69,0,21,0,5,0,5,4,99,99,1,1,28150,99999,99999,5,0,0,0,0,1,3,1,1,1,1,1,1,5,5,5,5,1,1,2,1,1,1,1,1,180,0
3,10377,3,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,5,1,785,999,94,8,652,999,999,999,314,314,0,699,0,.050000001,.029999999,1,1,5,1,47,47,3,3,0,1,22,0,40,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,99,99,99,12,9,27000,36000,2583,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,185,0
3,10047,3,1,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,1,703,38,443,14,190,42,14,0,0,9999,21,211,70,27,2,5,5,5,1,37,37,9,0,2,1,30,22,0,0,0,4,0,99,99,1,0,9,9,0,0,0,0,0,0,0,0,35,0,1,0,1,0,0,0,22,14,99,4,1,22000,35000,99999,1,2500,6,1,5,2,3,1,1,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,172,0
3,10120,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,1354,65,504,28,56,67,1,6,9999,9999,999,9999,999,99,1,5,5,5,5,61,61,5,0,0,1,30.5,999,999,99,999,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,30,0,0,19,10,30290,38000,99999,5,0,0,0,0,2,3,2,2,1,1,1,1,5,5,5,1,2,1,1,2,2,1,1,1,175,0
3,10167,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,1354,65,504,28,56,67,1,6,9999,9999,999,9999,999,99,1,5,5,5,5,61,61,5,0,0,1,30.5,999,999,99,999,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,30,0,0,19,10,30290,38000,99999,5,0,0,0,0,2,3,2,2,1,1,1,1,5,5,5,1,2,1,1,2,2,1,1,1,175,0
3,10087,2,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,700,14,35,35,595,21,7,7,9999,525,595,420,84,15,0,1,1,1,1,30,30,18,0,0,1,23.299999,0,88,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0,0,5,30,99,18,8,27000,40000,4000,5,0,0,0,0,1,3,3,2,2,1,1,1,5,5,5,5,2,2,2,1,1,1,1,1,180,0
3,10174,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,691,45,516,4,58,107,6,0,19,19,19,45,0,1,0,5,5,1,1,28,28,8,0,1,1,25,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,98,98,28,5,1,99998,99998,4480,5,0,0,0,0,1,1,1,1,1,1,2,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
