FUPREL97,FUPID97,FUPSN97,WEEKDAY,WDTDMON,WDTDDAY,WDTDYR,WDIWMON,WDIWDAY,WDIWYR,WD_DAY,WD_A1,WD_A2,WD_SAQ,WD_FTF,WD_PHONE,WEEKEND,WETDMON,WETDDAY,WETDYR,WEIWMON,WEIWDAY,WEIWYR,WE_DAY,WE_A1,WE_A2,WE_SAQ,WE_FTF,WE_PHONE
3,4105,3,1,99,99,9999,4,21,1997,5,9,9,5,1,5,1,99,99,9999,4,21,1997,7,9,9,9,9,9
3,2103,3,1,3,24,1997,3,25,1997,1,1,1,1,1,5,1,3,22,1997,3,25,1997,6,1,3,1,1,5
3,2104,4,1,3,25,1997,3,26,1997,2,1,1,1,1,5,1,3,23,1997,3,26,1997,7,1,2,1,1,5
3,1791,5,1,3,20,1997,3,23,1997,4,3,1,1,5,1,1,3,23,1997,3,27,1997,7,3,1,1,1,5
3,3005,4,1,4,10,1997,4,10,1997,1,1,2,5,1,5,1,4,13,1997,4,13,1997,7,1,2,5,1,5
3,3005,3,1,4,10,1997,4,10,1997,1,2,2,1,5,5,1,4,13,1997,4,13,1997,7,1,1,5,1,5
3,3557,2,1,10,11,1997,10,14,1997,5,1,1,1,5,1,1,10,25,1997,11,4,1997,7,1,1,1,5,1
3,811,5,1,5,6,1997,5,9,1997,2,1,3,5,5,1,1,5,4,1997,5,9,1997,7,1,3,5,5,1
3,811,6,1,5,6,1997,5,9,1997,2,1,3,5,5,1,1,5,4,1997,5,9,1997,7,1,3,5,5,1
3,812,2,1,6,18,1997,6,14,1997,3,1,2,5,5,1,1,6,14,1997,6,14,1997,6,1,2,5,5,1
3,92,2,1,11,27,1997,11,27,1997,2,1,2,5,5,1,1,11,27,1997,11,27,1997,7,1,2,9,9,9
3,1974,4,1,4,8,1997,4,10,1997,2,2,5,1,1,5,1,4,5,1997,4,9,1997,6,1,3,1,1,5
3,6234,2,1,9,12,1997,9,14,1997,5,1,2,5,1,5,1,9,13,1997,9,14,1997,6,1,3,5,1,5
3,1813,3,1,6,10,1997,6,12,1997,2,1,2,5,1,5,1,6,8,1997,6,12,1997,7,1,2,5,1,5
3,4726,5,1,4,23,1997,4,23,1997,2,9,1,5,5,1,1,4,29,1997,4,29,1997,6,9,4,5,5,1
3,4572,3,1,5,23,1997,5,23,1997,3,9,2,5,1,5,1,5,23,1997,5,23,1997,6,4,2,5,1,5
3,4647,5,1,5,23,1997,5,29,1997,5,1,1,1,5,5,1,5,25,1997,5,29,1997,7,1,1,1,5,5
3,4647,4,1,5,23,1997,5,29,1997,5,1,1,1,5,5,1,5,25,1997,5,29,1997,7,2,1,1,5,5
3,4572,4,1,5,23,1997,5,23,1997,3,4,2,5,1,5,1,5,23,1997,5,23,1997,6,4,2,5,1,5
3,4373,2,1,4,16,1997,4,18,1997,3,3,1,1,1,5,1,4,12,1997,4,18,1997,6,3,1,1,1,5
3,6216,2,1,10,27,1997,99,99,9999,1,1,1,9,9,9,1,10,26,1997,10,28,1997,7,1,1,5,1,5
3,6216,3,1,10,27,1997,10,28,1997,1,1,1,5,1,5,1,10,26,1997,10,28,1997,7,1,2,5,1,5
3,6279,4,1,10,27,1997,10,27,1997,1,1,1,5,1,5,1,10,26,1997,10,27,1997,7,1,2,5,1,5
3,6279,3,1,10,27,1997,10,27,1997,1,1,1,5,1,5,1,10,26,1997,10,27,1997,7,1,1,5,1,5
3,1485,4,1,9,16,1997,9,21,1997,2,2,1,1,5,1,1,9,20,1997,9,21,1997,6,2,4,1,5,1
3,2139,2,1,3,24,1997,3,25,1997,1,1,5,5,1,5,1,3,23,1997,3,25,1997,7,1,1,1,1,5
3,2139,4,1,3,24,1997,3,25,1997,1,1,1,1,1,5,1,3,23,1997,3,25,1997,7,1,1,1,1,5
3,2392,2,1,3,26,1997,3,27,1997,3,1,3,1,1,5,1,3,23,1997,3,27,1997,7,1,3,1,1,5
3,4233,4,1,4,17,1997,4,21,1997,4,1,2,1,1,5,1,4,20,1997,4,21,1997,7,1,1,1,1,5
3,2390,6,1,3,25,1997,3,28,1997,2,1,1,9,9,9,1,3,22,1997,3,28,1997,6,1,4,5,1,5
3,1386,3,1,3,21,1997,3,24,1997,5,1,1,1,1,5,1,3,22,1997,3,24,1997,6,1,1,5,1,5
3,2390,7,1,3,25,1997,3,28,1997,2,1,1,5,1,5,1,3,22,1997,3,28,1997,6,1,1,1,5,5
3,2140,4,1,3,25,1997,3,26,1997,2,1,4,9,9,9,1,3,22,1997,3,26,1997,6,1,2,1,1,5
3,3082,2,1,5,14,1997,5,14,1997,2,1,2,1,1,5,1,5,14,1997,5,14,1997,6,1,5,1,1,5
3,3556,4,1,4,3,1997,4,7,1997,4,1,5,5,1,5,1,4,5,1997,4,7,1997,6,1,3,5,1,5
3,3556,5,1,4,3,1997,4,7,1997,4,1,5,5,1,5,1,4,5,1997,4,7,1997,6,1,3,5,1,5
3,5266,3,1,5,22,1997,5,22,1997,4,1,1,5,1,5,1,5,17,1997,5,22,1997,6,1,2,5,1,5
3,3028,6,1,5,6,1997,5,9,1997,2,1,1,5,5,5,1,5,3,1997,5,9,1997,6,1,2,9,9,9
3,3028,7,1,5,6,1997,5,9,1997,2,1,1,9,9,9,1,5,3,1997,5,9,1997,6,1,2,9,9,9
3,3452,3,1,4,25,1997,4,26,1997,5,1,2,5,1,5,1,4,26,1997,5,1,1997,6,2,4,5,1,5
3,849,3,1,4,8,1997,4,10,1997,2,2,1,1,1,1,1,4,6,1997,4,10,1997,7,2,1,1,1,1
3,1315,4,1,2,14,1997,99,99,9999,5,1,1,9,9,9,1,3,16,1997,99,99,9999,7,1,1,9,9,9
3,1315,5,1,2,14,1997,99,99,9999,5,1,1,9,9,9,1,2,16,1997,99,99,9999,7,1,1,9,9,9
3,1139,2,1,9,18,1997,9,19,1997,4,3,3,1,1,1,1,9,19,1997,9,18,1997,6,3,1,1,1,1
3,1139,3,1,9,18,1997,9,19,1997,4,4,3,5,5,1,1,9,20,1997,9,23,1997,6,4,3,5,5,1
3,627,2,1,3,99,1997,3,20,1997,3,1,1,5,1,5,1,3,99,1997,99,99,9999,7,1,1,5,1,5
3,627,3,1,99,99,9999,3,20,1997,3,1,1,5,1,5,1,99,99,9999,99,99,9999,7,9,9,5,1,5
3,6007,3,1,11,7,1997,11,9,1997,5,1,1,5,5,1,1,11,8,1997,11,9,1997,6,1,2,5,5,1
3,6007,4,1,11,7,1997,11,9,1997,5,1,1,5,5,1,1,11,8,1997,11,9,1997,6,1,2,5,5,1
3,4769,5,1,4,27,1997,4,28,1997,5,1,1,1,1,5,1,4,27,1997,4,28,1997,7,2,4,1,1,5
3,4769,7,1,4,26,1997,4,28,1997,5,2,1,1,1,5,1,4,26,1997,4,28,1997,7,1,1,1,1,5
3,4780,12,1,5,8,1997,5,99,1997,3,1,1,5,1,5,1,5,11,1997,5,12,1997,7,1,2,1,1,5
3,4326,6,1,4,14,1997,4,16,1997,1,1,1,1,1,5,1,4,13,1997,4,16,1997,7,1,2,1,1,5
3,4780,11,1,5,8,1997,5,8,1997,3,1,1,5,1,5,1,5,11,1997,5,12,1997,7,1,2,1,1,5
3,810,3,1,10,1,1997,10,6,1997,1,1,3,5,5,1,1,10,1,1997,10,1,1997,6,1,2,5,5,1
3,6303,6,1,10,30,1997,11,2,1997,4,2,1,1,5,1,1,11,1,1997,11,2,1997,6,1,1,1,5,1
3,1237,3,1,3,24,1997,3,31,1997,1,3,1,1,5,5,1,3,22,1997,3,31,1997,6,3,1,1,5,5
3,602,3,1,12,5,1997,12,5,1997,2,1,1,5,5,1,1,12,5,1997,12,5,1997,6,1,2,5,5,1
3,4707,5,1,10,15,1997,10,15,1997,2,1,2,5,5,1,1,10,15,1997,10,15,1997,6,1,2,5,5,1
3,4707,6,1,10,15,1997,10,15,1997,2,1,2,5,5,1,1,10,15,1997,10,15,1997,6,1,2,5,5,1
3,2881,3,1,4,11,1997,4,15,1997,5,1,3,5,1,5,1,4,12,1997,4,15,1997,6,2,3,1,1,5
3,2881,4,1,4,11,1997,4,15,1997,5,1,3,5,1,5,1,4,12,1997,4,15,1997,6,2,3,9,9,9
3,4772,4,1,5,7,1997,5,13,1997,3,1,1,5,1,5,1,5,10,1997,5,13,1997,6,1,1,5,1,5
3,4772,3,1,5,7,1997,5,13,1997,3,1,1,5,1,5,1,5,10,1997,5,13,1997,6,1,1,5,1,5
3,188,2,1,4,9,1997,4,14,1997,3,2,2,5,1,1,1,4,12,1997,4,14,1997,6,2,3,5,1,1
3,188,3,1,4,9,1997,4,14,1997,3,2,2,5,1,1,1,4,12,1997,4,14,1997,6,2,3,5,1,1
3,189,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,26,1997,10,27,1997,7,1,2,5,1,5
3,189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,26,1997,10,27,1997,7,1,3,5,1,5
3,3351,2,1,5,15,1997,5,15,1997,3,2,1,1,1,5,1,99,99,9999,5,19,1997,7,9,9,1,1,5
3,1961,4,1,4,25,1997,4,26,1997,5,3,2,1,1,5,1,99,99,9999,4,22,1997,7,9,9,1,1,1
3,5200,2,1,6,25,1997,6,25,1997,2,1,2,5,1,5,1,6,25,1997,6,25,1997,6,1,4,5,1,5
3,5202,3,1,6,27,1997,6,27,1997,4,1,2,5,1,5,1,6,27,1997,6,27,1997,6,1,2,5,1,5
3,1961,8,1,4,25,1997,4,26,1997,5,1,1,1,1,5,1,4,20,1997,4,26,1997,7,1,5,1,1,1
3,1143,3,1,4,25,1997,4,24,1997,5,1,2,1,5,5,1,4,27,1997,4,24,1997,7,1,4,9,9,9
3,3589,2,1,5,10,1997,99,99,9999,5,1,1,5,5,5,1,5,10,1997,99,99,9999,6,1,1,5,5,5
3,5174,3,1,5,10,1997,99,99,9999,5,1,1,9,9,9,1,5,10,1997,99,99,9999,6,1,1,9,9,9
3,3822,2,1,99,99,9999,99,99,9999,4,9,9,9,9,9,1,5,14,1997,99,99,9999,6,1,1,9,9,9
3,3822,3,1,99,99,9999,99,99,9999,4,1,1,9,9,9,1,5,14,1997,99,99,9999,6,1,1,9,9,9
3,2923,3,1,5,5,1997,5,7,1997,1,4,9,5,5,1,1,5,3,1997,5,7,1997,6,4,2,5,5,1
3,5181,5,1,11,23,1997,11,23,1997,5,3,1,5,5,1,1,11,22,1997,11,23,1997,7,2,3,9,9,9
3,4167,3,1,5,8,1997,99,99,9999,4,1,2,9,9,9,1,5,11,1997,99,99,9999,7,1,2,9,9,9
3,4167,4,1,5,8,1997,99,99,9999,4,1,2,9,9,9,1,5,11,1997,99,99,9999,7,1,2,9,9,9
3,3203,3,1,4,7,1997,4,9,1997,1,3,1,1,5,5,1,4,6,1997,4,9,1997,6,3,1,1,5,5
3,4055,3,1,4,16,1997,4,19,1997,3,3,4,1,1,5,1,4,12,1997,4,19,1997,6,3,1,1,1,5
3,4529,2,1,4,24,1997,4,26,1997,4,9,1,5,1,5,1,4,27,1997,4,26,1997,7,1,1,1,5,1
3,4529,3,1,4,24,1997,4,26,1997,4,1,1,5,1,5,1,4,27,1997,4,26,1997,7,9,1,5,1,5
3,5623,2,1,10,22,1997,10,24,1997,3,1,1,5,1,5,1,10,18,1997,10,24,1997,6,1,3,5,1,5
3,3237,3,1,11,14,1997,11,14,1997,4,1,2,9,9,9,1,11,13,1997,11,14,1997,7,1,1,5,1,5
3,4206,3,1,5,14,1997,5,15,1997,3,1,2,5,5,1,1,5,10,1997,5,15,1997,6,1,2,5,5,1
3,4206,4,1,5,14,1997,5,15,1997,3,1,2,5,5,1,1,5,10,1997,5,15,1997,6,1,2,5,5,1
3,5322,3,1,11,11,1997,11,14,1997,2,1,1,1,1,5,1,11,9,1997,11,14,1997,6,1,1,1,1,5
3,695,4,1,4,11,1997,4,13,1997,5,1,1,1,1,1,1,4,12,1997,4,13,1997,6,1,1,1,1,1
3,695,5,1,4,11,1997,4,13,1997,5,1,1,1,1,1,1,4,12,1997,4,13,1997,6,1,1,1,1,1
3,1085,5,1,99,99,9999,99,99,9999,4,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1085,6,1,99,99,9999,99,99,9999,4,1,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5518,3,1,9,19,1997,9,19,1997,4,1,1,5,1,1,1,9,14,1997,9,19,1997,7,1,2,5,5,1
3,5518,4,1,9,19,1997,9,19,1997,4,4,2,5,1,1,1,9,15,1997,9,19,1997,7,1,2,5,5,1
3,3322,3,1,10,24,1997,11,1,1997,5,1,1,5,1,5,1,10,25,1997,11,1,1997,6,1,4,5,1,5
3,1197,3,1,3,25,1997,3,28,1997,2,1,1,1,1,5,1,3,22,1997,3,28,1997,6,1,2,1,1,5
3,261,2,1,3,7,1997,3,11,1997,5,1,5,1,5,5,1,3,8,1997,3,11,1997,7,2,2,5,1,5
3,335,3,1,3,19,1997,3,24,1997,3,1,2,1,1,5,1,3,22,1997,3,24,1997,6,1,5,1,1,5
3,4925,3,1,5,22,1997,6,12,1997,4,1,2,1,1,5,1,5,24,1997,6,12,1997,6,1,1,1,1,5
3,3564,4,1,4,7,1997,4,8,1997,1,3,3,1,1,5,1,4,6,1997,4,8,1997,7,3,3,1,1,5
3,3563,3,1,4,18,1997,4,25,1997,5,1,1,1,1,1,1,4,19,1997,4,25,1997,6,1,2,1,1,1
3,3160,3,1,4,8,1997,4,9,1997,2,1,2,5,1,5,1,4,6,1997,4,9,1997,7,1,2,5,1,5
3,3736,4,1,5,8,1997,5,12,1997,4,1,1,1,1,5,1,5,10,1997,5,12,1997,6,1,1,1,1,5
3,3736,5,1,5,8,1997,5,12,1997,4,1,1,1,1,5,1,5,10,1997,5,12,1997,6,1,1,1,1,5
3,196,5,1,4,1,1997,4,10,1997,2,1,5,1,5,5,1,4,5,1997,4,5,1997,6,2,2,1,5,5
3,196,6,1,4,1,1997,4,10,1997,2,2,5,1,5,5,1,4,5,1997,4,10,1997,6,2,2,9,9,9
3,5716,2,1,10,28,1997,11,1,1997,2,1,1,5,5,1,1,10,26,1997,11,1,1997,7,1,1,5,5,1
3,5716,3,1,10,28,1997,11,1,1997,2,1,1,5,5,1,1,10,26,1997,11,1,1997,7,1,1,5,5,1
3,4073,3,1,5,16,1997,5,16,1997,1,1,1,5,5,1,1,5,16,1997,5,16,1997,6,1,1,5,5,1
3,4129,2,1,4,8,1997,4,9,1997,2,2,3,1,1,5,1,4,6,1997,4,9,1997,7,2,3,1,1,5
3,2854,4,1,4,7,1997,4,7,1997,5,1,1,5,1,5,1,4,7,1997,4,7,1997,6,1,4,5,1,5
3,4129,3,1,4,6,1997,4,9,1997,2,2,3,1,1,5,1,4,8,1997,4,9,1997,7,2,3,1,1,5
3,714,2,1,3,27,1997,3,27,1997,1,1,1,5,1,5,1,3,27,1997,3,27,1997,6,1,1,5,1,5
3,713,2,1,4,4,1997,4,8,1997,5,1,5,1,1,5,1,4,8,1997,4,8,1997,7,1,2,1,1,5
3,714,3,1,3,27,1997,3,27,1997,1,1,2,5,1,5,1,3,27,1997,3,27,1997,6,1,1,5,1,5
3,3128,3,1,5,26,1997,5,27,1997,1,1,4,1,5,5,1,5,24,1997,5,27,1997,6,1,1,1,5,5
3,1705,3,1,10,16,1997,10,16,1997,3,1,1,5,1,5,1,10,16,1997,10,16,1997,6,1,2,5,1,5
3,713,3,1,4,5,1997,4,8,1997,5,1,2,1,1,5,1,4,7,1997,4,8,1997,7,1,3,1,1,5
3,6186,4,1,10,8,1997,10,11,1997,3,1,2,1,5,1,1,10,11,1997,10,12,1997,6,1,2,5,1,5
3,6186,5,1,10,8,1997,10,11,1997,3,1,2,1,5,1,1,10,11,1997,10,12,1997,6,1,2,5,1,5
3,1693,3,1,3,25,1997,5,17,1997,2,1,2,5,5,1,1,3,28,1997,99,99,9999,6,1,2,5,5,1
3,3251,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,1997,4,15,1997,7,3,5,1,5,5
3,4464,4,1,5,7,1997,5,14,1997,3,2,1,1,1,5,1,5,11,1997,5,14,1997,7,1,5,1,1,5
3,3631,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,17,1997,11,17,1997,6,3,1,5,5,1
3,1302,3,1,6,1,1997,6,14,1997,2,1,1,1,5,5,1,6,4,1997,6,14,1997,7,9,1,1,1,5
3,3833,3,1,4,8,1997,4,18,1997,2,1,3,1,5,5,1,4,6,1997,4,18,1997,7,1,2,1,5,5
3,3833,4,1,4,8,1997,4,18,1997,2,1,2,1,5,5,1,4,6,1997,4,18,1997,7,1,2,1,5,5
3,2234,5,1,4,11,1997,4,11,1997,5,1,2,5,5,5,1,4,13,1997,4,13,1997,6,1,1,5,1,5
3,2234,7,1,4,11,1997,4,11,1997,5,1,2,1,5,5,1,4,13,1997,4,13,1997,6,1,1,5,1,5
3,967,2,1,3,20,1997,3,23,1997,4,2,1,1,5,1,1,3,15,1997,3,23,1997,6,2,1,1,5,1
3,1814,4,1,4,2,1997,4,3,1997,3,4,2,1,5,1,1,3,29,1997,4,9,1997,6,4,3,1,5,1
3,4222,2,1,5,21,1997,5,24,1997,3,1,3,5,1,5,1,5,18,1997,5,24,1997,7,1,3,5,1,5
3,4222,3,1,5,21,1997,5,24,1997,3,1,3,5,1,5,1,5,18,1997,5,24,1997,7,1,3,5,1,5
3,4029,2,1,4,29,1997,5,6,1997,4,1,3,1,1,5,1,4,29,1997,5,6,1997,6,1,3,1,1,5
3,4029,3,1,4,29,1997,5,6,1997,4,1,3,1,1,5,1,4,29,1997,5,6,1997,6,1,3,1,1,5
3,4531,4,1,6,2,1997,99,99,9999,1,1,1,9,9,9,1,6,1,1997,6,9,1997,7,4,3,1,1,5
3,1217,5,1,3,19,1997,3,21,1997,2,1,1,1,5,5,1,3,17,1997,3,21,1997,7,1,1,1,5,5
3,1217,6,1,3,19,1997,3,21,1997,2,1,2,1,5,5,1,3,17,1997,3,21,1997,7,1,1,1,5,5
3,3673,3,1,10,9,1997,10,13,1997,4,1,3,1,5,1,1,10,12,1997,10,13,1997,7,1,1,1,5,1
3,3673,4,1,10,9,1997,10,13,1997,4,2,2,1,5,1,1,10,12,1997,10,13,1997,7,2,1,1,5,1
3,2995,2,1,5,27,1997,5,28,1997,2,1,2,1,5,5,1,5,26,1997,5,28,1997,7,1,3,1,5,5
3,2994,2,1,5,19,1997,5,21,1997,1,1,1,1,1,1,1,4,20,1997,5,21,1997,6,1,3,1,5,5
3,2995,3,1,5,27,1997,5,28,1997,2,1,2,1,5,5,1,5,26,1997,5,28,1997,7,1,3,1,5,5
3,6182,2,1,10,21,1997,10,24,1997,2,1,1,5,1,5,1,99,99,9999,99,99,9999,7,9,9,9,9,9
3,4061,3,1,5,19,1997,5,21,1997,1,1,1,1,1,5,1,5,18,1997,5,21,1997,7,1,3,1,1,5
3,2887,4,1,4,21,1997,5,1,1997,4,1,5,5,1,5,1,4,21,1997,5,1,1997,6,1,2,5,1,5
3,5240,2,1,10,18,1997,10,18,1997,2,1,3,5,1,5,1,10,18,1997,10,18,1997,6,1,3,5,1,5
3,2887,5,1,4,21,1997,5,1,1997,4,1,2,5,1,5,1,4,21,1997,5,1,1997,6,1,2,5,1,5
3,2792,2,1,10,23,1997,99,99,9999,1,1,1,9,9,9,1,10,23,1997,99,99,9999,6,1,1,9,9,9
3,4991,2,1,4,29,1997,5,8,1997,2,1,2,5,1,5,1,5,3,1997,5,8,1997,6,1,1,5,1,5
3,5240,3,1,10,18,1997,10,18,1997,2,1,2,5,1,5,1,10,18,1997,10,18,1997,6,1,2,5,1,5
3,4507,4,1,5,16,1997,5,19,1997,5,4,3,1,1,5,1,5,17,1997,5,19,1997,6,2,5,5,1,5
3,3340,3,1,99,99,9999,4,5,1997,4,1,2,5,1,5,1,4,1,1997,4,5,1997,7,1,1,5,1,5
3,3929,4,1,10,25,1997,10,25,1997,4,3,4,5,1,5,1,10,25,1997,10,25,1997,6,3,4,5,1,5
3,4221,4,1,5,20,1997,5,27,1997,2,1,1,5,1,5,1,5,17,1997,5,27,1997,6,1,1,5,1,5
3,3501,2,1,4,28,1997,4,30,1997,1,1,1,1,5,5,1,4,27,1997,4,30,1997,7,1,3,1,5,5
3,4249,4,1,4,16,1997,4,17,1997,3,2,1,1,1,5,1,4,12,1997,4,17,1997,6,3,1,1,1,5
3,4770,4,1,4,28,1997,5,1,1997,1,4,1,1,1,5,1,4,26,1997,5,1,1997,6,1,3,1,1,5
3,5624,2,1,9,25,1997,9,27,1997,4,1,1,5,1,5,1,9,21,1997,9,27,1997,7,1,5,5,1,5
3,4153,4,1,5,8,1997,5,10,1997,4,1,1,5,5,1,1,5,11,1997,5,13,1997,7,1,1,5,1,5
3,4771,2,1,6,17,1997,6,19,1997,2,1,2,5,1,5,1,6,14,1997,6,19,1997,7,1,4,9,9,9
3,4153,2,1,5,8,1997,5,10,1997,4,1,1,5,5,1,1,5,11,1997,5,13,1997,7,1,1,5,1,5
3,5839,3,1,9,19,1997,9,19,1997,3,1,2,1,1,5,1,9,13,1997,9,19,1997,6,1,3,1,1,5
3,5605,3,1,9,18,1997,9,19,1997,4,1,1,5,1,5,1,9,13,1997,10,19,1997,6,1,5,5,5,1
3,5605,4,1,9,18,1997,9,19,1997,4,1,3,5,1,5,1,9,13,1997,9,19,1997,6,1,5,5,1,5
3,4759,3,1,5,30,1997,5,30,1997,4,3,1,5,1,5,1,5,30,1997,5,30,1997,7,3,3,5,1,5
3,4759,4,1,5,30,1997,5,30,1997,4,4,1,5,1,5,1,99,99,9999,99,99,9999,7,9,9,9,9,9
3,3928,5,1,5,22,1997,5,22,1997,3,3,9,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3813,4,1,9,22,1997,9,22,1997,4,1,2,5,1,5,1,9,22,1997,9,22,1997,7,1,2,5,1,5
3,6349,5,1,10,12,1997,10,12,1997,5,1,2,1,5,5,1,10,12,1997,10,12,1997,7,1,2,5,1,5
3,5786,3,1,99,99,9999,99,99,9999,2,1,9,9,9,9,1,99,99,9999,99,99,9999,7,9,9,9,9,9
3,4688,2,1,4,24,1997,4,28,1997,4,1,2,5,5,1,1,4,26,1997,4,28,1997,6,1,2,9,9,9
3,4688,4,1,4,24,1997,4,28,1997,4,1,1,5,5,1,1,4,26,1997,4,28,1997,6,1,2,5,5,1
3,4658,3,1,6,17,1997,6,21,1997,2,1,1,1,1,5,1,6,21,1997,6,21,1997,6,1,3,1,1,5
3,2537,3,1,5,1,1997,5,3,1997,4,1,4,1,1,5,1,4,26,1997,5,3,1997,6,1,4,1,1,5
3,5408,3,1,99,99,9999,9,99,1997,4,9,9,9,9,9,1,99,99,9999,99,99,9999,6,3,3,1,1,5
3,5408,4,1,99,99,9999,99,99,9999,4,9,9,9,9,9,1,99,99,9999,99,99,9999,6,9,9,9,9,9
3,6127,4,1,10,21,1997,10,21,1997,1,3,5,5,1,5,1,10,21,1997,10,21,1997,6,3,2,5,1,5
3,44,3,1,4,2,1997,4,4,1997,4,1,4,1,5,1,1,3,30,1997,4,5,1997,7,1,3,1,5,1
3,4687,3,1,5,7,1997,5,6,1997,3,1,1,1,5,1,1,5,5,1997,5,6,1997,7,1,2,1,1,5
3,6313,2,1,10,9,1997,10,12,1997,4,1,1,5,5,1,1,10,5,1997,10,12,1997,7,1,1,5,5,1
3,6313,4,1,10,9,1997,10,12,1997,4,1,1,5,5,1,1,10,5,1997,10,12,1997,7,1,1,5,5,1
3,4687,4,1,5,7,1997,5,6,1997,3,1,3,1,5,1,1,5,5,1997,5,6,1997,7,2,1,1,5,5
3,3298,4,1,9,22,1997,9,22,1997,1,9,1,5,1,5,1,9,21,1997,9,22,1997,7,2,2,1,1,5
3,2570,5,1,3,19,1997,3,20,1997,3,2,1,1,1,5,1,3,15,1997,3,20,1997,6,2,2,1,1,5
3,4011,4,1,4,11,1997,4,16,1997,5,1,3,1,5,5,1,4,13,1997,4,16,1997,7,1,3,1,5,5
3,4011,3,1,4,11,1997,4,16,1997,5,1,3,1,5,5,1,4,13,1997,4,16,1997,7,1,3,1,5,5
3,4571,3,1,11,4,1997,11,11,1997,2,3,1,1,5,5,1,11,9,1997,99,99,9999,7,3,1,9,9,9
3,4111,5,1,4,29,1997,5,8,1997,2,1,3,5,1,5,1,4,27,1997,5,8,1997,7,1,4,5,1,5
3,2226,2,1,4,15,1997,4,16,1997,2,9,9,9,9,9,1,4,14,1997,4,16,1997,7,1,3,1,5,5
3,3603,4,1,4,16,1997,4,15,1997,4,9,2,1,1,5,1,4,13,1997,4,15,1997,7,4,2,1,1,5
3,1251,3,1,3,19,1997,3,20,1997,3,1,2,1,5,5,1,3,16,1997,3,20,1997,7,1,2,1,5,5
3,3527,5,1,4,14,1997,4,15,1997,1,1,2,9,9,9,1,4,15,1997,4,15,1997,7,1,5,1,5,5
3,2226,3,1,4,15,1997,4,16,1997,2,9,9,9,9,9,1,4,14,1997,4,16,1997,7,1,3,9,9,9
3,1251,4,1,3,19,1997,3,20,1997,3,1,1,1,5,5,1,3,16,1997,3,20,1997,7,1,1,1,5,5
3,3603,3,1,4,16,1997,99,99,9999,4,1,1,9,9,9,1,4,13,1997,4,15,1997,7,9,2,1,1,5
3,5271,3,1,9,16,1997,9,19,1997,2,1,2,5,5,1,1,9,14,1997,9,19,1997,7,1,1,5,5,1
3,4347,3,1,6,13,1997,6,21,1997,5,1,1,5,5,1,1,99,99,9999,6,21,1997,6,1,1,5,5,1
3,5271,4,1,5,27,1997,5,29,1997,2,1,1,1,5,1,1,5,25,1997,5,29,1997,7,1,1,1,5,1
3,4252,5,1,4,24,1997,4,27,1997,4,2,1,5,5,1,1,4,27,1997,4,29,1997,7,3,1,5,5,1
3,3002,3,1,4,25,1997,4,27,1997,5,3,1,5,5,1,1,4,26,1997,4,27,1997,6,3,1,5,5,1
3,1608,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,1997,5,16,1997,6,3,2,1,5,1
3,1444,2,1,4,7,1997,4,10,1997,1,1,2,5,5,1,1,4,5,1997,4,8,1997,6,2,3,5,5,1
3,1444,3,1,4,7,1997,4,10,1997,1,1,4,5,5,1,1,4,5,1997,4,8,1997,6,1,3,5,5,1
3,5212,2,1,5,15,1997,5,18,1997,4,1,2,1,5,1,1,5,25,1997,5,30,1997,7,1,1,5,1,5
3,3675,3,1,5,16,1997,5,23,1997,5,1,1,1,1,1,1,5,17,1997,5,28,1997,6,1,1,1,1,5
3,314,4,1,3,23,1997,3,23,1997,5,3,1,5,1,5,1,3,23,1997,3,23,1997,6,3,1,5,1,5
3,313,2,1,10,13,1997,10,13,1997,4,1,2,5,1,5,1,10,13,1997,10,13,1997,7,1,3,5,1,5
3,314,5,1,3,23,1997,3,23,1997,5,1,1,5,1,5,1,3,23,1997,3,23,1997,6,1,1,5,1,5
3,313,3,1,10,13,1997,10,13,1997,4,1,1,5,1,5,1,10,13,1997,10,13,1997,7,1,3,5,1,5
3,5017,3,1,5,2,1997,5,4,1997,5,9,3,5,1,5,1,5,3,1997,5,4,1997,6,9,1,5,1,5
3,5017,4,1,5,2,1997,5,4,1997,5,9,9,5,1,5,1,5,3,1997,5,4,1997,6,9,1,5,1,5
3,5016,2,1,5,15,1997,5,17,1997,4,9,1,5,1,5,1,5,11,1997,5,17,1997,7,9,3,5,1,5
3,4113,2,1,5,18,1997,5,25,1997,4,2,3,9,9,9,1,5,18,1997,5,25,1997,7,2,3,1,1,5
3,4112,2,1,4,10,1997,4,10,1997,3,1,1,1,1,5,1,4,6,1997,4,10,1997,6,1,3,1,1,5
3,4113,3,1,5,22,1997,5,31,1997,4,2,3,1,1,5,1,5,18,1997,5,31,1997,7,2,3,1,1,5
