EMSTRL97,EMSTID97,EMSTSN97,Q9A1M,Q9A1D,Q9A1Y,Q9A2,Q9A3,Q9A4,Q9A5A,Q9A5B,Q9A5C,Q9A5D,Q9A5E,Q9A5F,Q9A5G,Q9A5H,Q9A6A,Q9A6B,Q9A6C,Q9A6D,Q9A6E,Q9A6F,Q9A6G,Q9A6H,Q9A6I,Q9A6J,Q9A6K,Q9A6L,Q9A6M,Q9A6N,Q9A6O,Q9A6P,Q9A6Q,Q9A6R,Q9A6S,Q9A6T,Q9A6U,Q9A6V,Q9A6W,Q9A6X,Q9A6Y,Q9A6Z,Q9A6AA,Q9A6BB,Q9A6CC,Q9A6DD,Q9A6EE,Q9A6FF,Q9A6GG,Q9A6HH,Q9A6II,Q9A7,Q9A8,Q9A9,Q9A10,Q9A11,Q9A11AA,Q9A11AB,Q9A11AC,Q9A11AD,Q9A11AE,Q9A11AF,Q9A11AG,Q9A11AH,Q9A11AI,Q9A11AJ,Q9A11AK,Q9A11AL,Q9A11AM,Q9A11AN,Q9A12,Q9A13,Q9A14,Q9A15,Q9A16,Q9A17,Q9A18,Q9A19,Q9A19B,Q9A20A,Q9A20B,Q9A20C,Q9A20D,Q9A20E,Q9A20F,Q9A20G,Q9A20H,Q9A20I,Q9A20J,Q9A20K,Q9A21,Q9A22,Q9A23A,Q9A23B,Q9A23C,Q9A23D,Q9A23E,Q9A23F,Q9A23G,Q9A23H,Q9A24,Q9A24A,Q9A25A,Q9A25B,Q9A25C,Q9A25D,Q9A25E,Q9A25F,Q9A25G,Q9A26,Q9A26A,Q9A27,Q9A27A,Q9A27B,Q9A27C,Q9A27D,Q9A27E,Q9A28,Q9A29,Q9A29B,Q9A29C,Q9A29DH,Q9A29DM,Q9A29E,Q9A30,Q9A30A,Q9A30B,Q9A30C,Q9A30D,Q9A30E,Q9A31,Q9A32,Q9A32B,Q9A32C,Q9A32DH,Q9A32DM,Q9A32E,Q9B1,Q9B2A,Q9B2B,Q9B2C,Q9B2D,Q9B2E,Q9B3A,Q9B3B,Q9B3C,Q9B3D,Q9B3E,Q9B3F,Q9B4,Q9B5,Q9B5A,Q9B6,Q9B7,Q9B7A,Q9B8,Q9B9,Q9B10,Q9B11A,Q9B11B,Q9B11C,Q9B11D,Q9B11E,Q9B11F,Q9B11G,Q9B11H,Q9B11I,Q9B11J,Q9B11K,Q9B12,Q9B13A,Q9B13B,Q9B13C,Q9B13D,Q9C1,Q9C2Y,Q9C2M,Q9C3,Q9C4A,Q9C4B,Q9C4C,Q9C4D,Q9C4E,Q9C4F,Q9C4G,Q9C5,Q9C6,Q9C7,Q9C8,Q9C9,Q9C10,Q9C11,Q9C12,Q9C12A,Q9C13A,Q9C13B,Q9C13C,Q9C14,Q9C15,Q9C16A,Q9C16B,Q9C16C,Q9C17A,Q9C17B,Q9C17C,Q9D1M,Q9D1D,Q9D1Y,Q9D2,Q9D3H,Q9D3M,Q9D4,Q9D5,Q9D6_1,Q9D6_1B,Q9D6_1E,Q9D6_2,Q9D6_2B,Q9D6_2E,Q9D6_3,Q9D6_3B,Q9D6_3E,Q9D6_4,Q9D6_4B,Q9D6_4E,Q9D6_5,Q9D6_5B,Q9D6_5E,Q9D7,Q9D8,Q9D9_1,Q9D9_1B,Q9D9_1E,Q9D9_2,Q9D9_2B,Q9D9_2E,Q9D9_3,Q9D9_3B,Q9D9_3E,Q9D9_4,Q9D9_4B,Q9D9_4E,Q9D9_5,Q9D9_5B,Q9D9_5E,Q9D10,Q9D11,Q9D12_1,Q9D12_1B,Q9D12_1E,Q9D12_2,Q9D12_2B,Q9D12_2E,Q9D12_3,Q9D12_3B,Q9D12_3E,Q9D12_4,Q9D12_4B,Q9D12_4E,Q9D13
3,1498,3,3,27,1997,8,1,2,4,4,4,4,4,4,4,9,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,1,5,1,5,5,5,5,0,0,2,8,2,2,1,8,2,3,5,0,1,1,1,1,1,1,1,99,0,1,0,0,0,0,0,1,1,1,1,0,45,5,1,0,0,0,0,0,1,1,1,1,0,45,5,23,1,0,0,0,0,21,1,0,1,0,0,5,5,0,2,5,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,2,7,27,7,6,5,1,5,5,5,5,5,1,1,1,1947,5,2,1,5,0,5,5,5,42000,3,1,1,1,2,4,1,99,99,9999,9,0,45,24000,29700,1,24000,24600,3,24900,26700,6,26700,28800,9,28800,29700,0,0,0,52200,1,1,52500,53100,3,53100,54000,4,54000,54600,0,0,0,0,0,0,54900,1,7,61200,63900,7,64800,69300,0,0,0,0,0,0,1
3,1210,3,4,5,1997,4,1,2,5,5,4,5,4,4,5,4,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,1,9,0,0,2,1,1,2,1,1,1,2,5,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,15,5,23,1,0,0,0,0,23,0,0,0,0,0,0,5,0,2,5,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,9,9,9,9,7,6,0,6,1,1,1,5,5,5,5,2,1,2,1951,5,2,2,1,3,1,1,1,99999,5,2,2,1,2,3,2,4,4,1997,5,0,5,28800,30600,1,28800,29700,0,0,0,0,0,0,0,0,0,0,0,0,52500,1,1,53100,54000,2,54000,54900,3,54900,55800,0,0,0,0,0,0,55800,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3958,3,99,99,9999,6,1,1,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,9,0,2,2,8,2,2,2,8,2,2,5,0,1,1,1,1,1,1,1,3,2,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,21,1,0,0,0,1,11,8,1,1,0,0,1,5,0,2,5,0,2,1,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,6,2,3,6,1,1,5,5,5,5,5,2,1,2,1957,5,3,4,1,3,5,1,1,99999,5,2,1,1,3,4,4,11,18,1997,2,0,10,27300,27900,1,27300,27600,2,27600,27900,9,27900,28200,0,0,0,0,0,0,53700,1,3,54000,55800,6,55800,56700,7,56700,57600,0,0,0,0,0,0,57600,1,2,68400,72000,1,72000,75600,0,0,0,0,0,0,1
3,3958,4,11,13,1997,2,1,1,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,9,5,5,0,5,5,5,5,5,5,5,5,5,5,9,1,3,2,1,1,2,2,1,2,2,5,0,1,1,1,1,1,1,1,3,2,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,17,1,0,0,1,1,9,6,2,0,0,0,1,5,0,2,5,0,1,5,2,1,4,1,1,1,1,1,1,1,1,1,4,2,2,2,2,7,15,2,7,1,1,5,5,5,5,5,2,1,4,1936,5,4,1,1,5,1,1,1,30000,5,4,9,9,1,2,3,11,3,1997,1,0,2,25200,27900,1,25200,25800,2,25800,27000,5,27000,27600,7,27600,27900,0,0,0,53700,1,9,53400,54900,3,54900,55800,5,55800,56700,1,56700,57600,0,0,0,57600,1,1,68400,72000,4,72000,72300,0,0,0,0,0,0,1
3,3661,4,10,15,1997,8,1,1,3,2,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,2,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,30,5,20,1,0,0,1,0,20,0,0,0,0,0,3,5,0,2,5,0,1,5,2,1,2,1,1,3,2,2,1,1,2,3,2,1,1,2,2,6,16,1,6,1,1,9,9,9,9,9,2,1,2,1941,5,1,1,1,2,9,1,9,25700,5,1,2,1,2,4,2,10,8,1997,3,0,5,26400,28200,1,26400,27000,3,27000,27600,5,27600,28200,0,0,0,0,0,0,54300,1,3,54600,55800,1,55800,56400,0,0,0,0,0,0,0,0,0,56400,1,2,70200,72000,1,72900,75600,0,0,0,0,0,0,1
3,2871,3,10,7,1997,8,1,1,3,3,3,4,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,2,2,1,2,2,1,1,1,3,5,0,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,30,5,20,1,0,1,0,0,20,0,0,0,0,0,3,5,0,2,5,0,7,5,2,1,2,1,2,3,2,2,1,1,2,2,2,1,1,2,2,6,16,1,6,1,1,9,9,9,9,9,2,1,2,1941,5,1,1,1,2,1,1,1,25700,5,1,1,1,2,3,1,99,99,9999,5,0,5,26400,28200,1,26400,27300,5,27300,27900,0,0,0,0,0,0,0,0,0,54300,1,1,54600,55500,7,55500,56400,0,0,0,0,0,0,0,0,0,56700,1,2,73800,75600,0,0,0,0,0,0,0,0,0,1
3,2871,4,99,99,9999,5,1,4,3,2,3,3,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,1,1,5,5,5,5,5,5,1,5,5,5,5,0,0,2,8,2,2,2,8,1,2,5,0,1,1,1,1,1,1,1,2,2,2,5,3,1,2,1,1,1,1,1,0,20,5,1,0,0,0,0,0,1,1,1,1,0,20,5,20,1,0,0,0,0,20,0,0,0,0,0,0,5,0,1,5,0,1,1,2,1,1,1,1,2,2,1,1,2,2,2,5,1,1,1,2,4,3,3,6,5,1,5,5,5,5,5,2,1,2,1966,5,2,1,1,5,9,1,1,24000,7,1,1,1,2,4,5,10,14,1997,2,0,5,27000,28500,1,27000,27600,9,27600,28500,10,28500,99999,0,0,0,0,0,0,54300,1,2,54300,55200,3,55200,57600,0,0,0,0,0,0,0,0,0,57600,1,2,57600,61200,0,0,0,0,0,0,0,0,0,1
3,5285,4,10,7,1997,9,1,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,1,5,0,0,2,1,2,2,2,1,2,2,5,0,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,1,1,1,1,0,20,5,1,0,0,0,0,0,1,1,1,1,0,20,5,19,1,0,0,0,0,17,0,0,2,0,0,3,5,0,2,5,0,2,5,3,1,1,1,1,1,2,2,1,1,2,4,5,1,1,1,2,8,26,2,6,9,5,9,9,9,9,9,2,1,1,1940,5,1,1,1,2,5,5,5,26000,5,1,1,1,2,5,4,10,7,1997,1,0,40,28200,29700,1,28200,28800,10,29400,29880,3,30000,32400,10,32400,35700,10,35700,42900,51600,1,10,52200,57600,0,0,0,0,0,0,0,0,0,0,0,0,57600,1,7,64800,73800,0,0,0,0,0,0,0,0,0,9
3,3534,3,4,30,1997,9,1,2,4,4,3,3,4,3,3,3,3,3,2,3,3,3,1,3,3,2,3,3,1,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,2,9,1,3,2,1,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,8,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,2,3,8,2,2,1,8,1,8,1,1,2,1,1,1,1,1,1,4,3,1,0,0,0,0,0,1,1,1,1,0,30,5,1,0,0,0,0,0,5,0,0,0,0,0,0,24,1,0,0,0,0,20,4,0,0,0,0,4,5,0,9,5,0,1,1,3,1,1,1,2,2,1,3,1,1,4,4,4,2,1,2,1,1,0,9,6,5,1,1,5,1,5,5,2,1,1,1974,5,4,4,1,5,5,5,5,23000,3,1,1,1,2,5,3,5,21,1997,3,0,35,24000,27000,1,24000,24600,3,24600,25200,2,25200,26100,5,26100,26700,9,26820,27300,51120,1,9,51300,52800,1,52800,53100,3,53100,54900,7,54900,55500,2,55500,56700,56700,1,2,68400,70800,1,70800,72900,7,72900,75600,0,0,0,1
3,1950,3,4,28,1997,7,1,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,2,2,2,1,3,3,3,2,2,3,3,3,3,3,3,2,3,2,3,3,3,2,2,2,3,2,2,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,2,1,2,2,1,1,1,2,5,0,1,1,1,1,1,1,1,2,6,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,12.5,5,21,1,0,0,0,1,19,0,0,1,0,1,3,5,0,1,5,0,1,1,2,1,2,4,4,2,1,2,1,1,2,4,5,2,1,3,1,7,3,8,7,5,1,1,5,1,5,5,2,1,2,1952,5,2,1,1,2,5,1,1,43000,1,1,1,1,2,4,5,5,1,1997,4,0,4,26520,28800,9,26520,27000,1,27000,27600,2,27600,27720,5,27720,28200,3,28200,28500,52200,1,1,52200,52620,2,52620,53280,5,53400,55800,10,55800,56700,0,0,0,56700,1,7,59400,61200,7,72900,75600,0,0,0,0,0,0,1
3,1272,3,5,6,1997,7,1,3,2,2,2,2,2,2,2,2,3,3,2,3,2,3,1,1,3,3,3,3,3,9,3,1,3,3,3,9,2,3,3,3,3,1,3,3,2,3,3,9,2,1,3,2,2,2,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,1,5,5,5,0,5,5,5,5,5,5,1,5,5,1,5,0,0,2,8,3,2,1,8,2,3,9,0,1,3,2,1,1,1,1,2,5,2,5,99,9,0,1,1,1,1,1,9,99,5,2,5,99,1,2,1,1,1,1,1,9,99,5,16,1,0,0,0,0,16,0,0,0,0,0,1,5,0,3,5,0,2,1,2,1,1,4,1,1,1,2,1,1,1,2,5,1,2,1,1,5,10,5,7,5,1,5,5,5,5,5,2,1,2,1964,5,9,4,1,4,5,5,1,23500,1,3,3,1,2,3,5,5,6,1997,2,0,20,24600,27300,5,24600,25200,1,25200,26400,4,26400,27000,5,27000,27300,0,0,0,51900,1,10,52200,54000,4,54000,54600,10,54600,57600,0,0,0,0,0,0,57600,1,1,66300,70800,2,71100,73800,0,0,0,0,0,0,1
3,2360,4,11,25,1997,10,1,1,5,5,5,4,5,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,2,8,8,2,8,2,2,3,5,0,1,1,1,1,1,1,1,8,4,1,0,0,0,0,0,1,1,1,1,9,99,5,1,0,0,0,0,0,1,1,1,1,0,15,1,23,1,1,0,0,0,23,0,0,0,0,0,3,5,0,2,5,0,2,1,2,1,2,3,2,1,1,2,1,2,1,1,2,1,2,1,2,5,11,4,7,5,1,1,5,1,5,1,2,1,2,1963,5,2,2,5,0,5,1,1,34000,2,1,1,1,2,5,2,11,26,1997,3,0,5,26700,27900,1,26700,26820,3,26820,27060,5,27060,27300,6,27300,27840,5,27840,27900,52500,1,10,52500,53100,5,53100,53700,4,53700,54000,0,0,0,0,0,0,54000,1,2,70200,79200,4,71400,72600,0,0,0,0,0,0,1
3,972,4,4,7,1997,7,1,4,5,5,5,5,4,5,5,5,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,1,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,3,1,3,2,1,1,2,2,5,0,1,1,1,1,1,1,1,2,6,2,5,4,1,1,1,1,1,1,1,0,30,5,1,0,0,0,0,0,1,1,1,1,0,15,5,19,1,0,0,1,0,18,0,1,0,0,0,4,5,0,3,5,0,3,1,2,3,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,3,2,8,6,1,1,5,5,5,5,5,2,1,2,1970,5,2,2,1,4,5,5,5,20100,2,1,2,2,2,5,5,4,7,1997,1,0,30,28800,30600,1,28800,29220,3,29220,29700,5,29700,30000,3,30000,30600,9,30900,31500,53100,1,5,53400,54000,2,54000,55800,3,55800,59400,6,59400,60300,0,0,0,61200,1,2,66600,68400,1,68400,70200,5,70200,71100,0,0,0,9
3,972,5,99,99,9999,5,1,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,2,1,2,2,2,1,2,2,5,0,1,1,1,1,1,1,1,3,3,2,5,3,1,2,2,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,21,1,2,0,0,0,20,0,1,0,0,0,5,5,0,7,5,0,2,5,1,9,1,1,4,1,1,1,1,1,1,1,4,1,2,1,1,6,13,0,6,1,1,1,5,5,5,5,2,1,2,9999,5,4,2,1,4,9,9,1,30000,1,1,1,1,2,3,4,4,21,1997,1,0,20,28200,30600,1,28800,29100,2,29100,29400,3,29400,29700,9,29700,30600,0,0,0,53100,1,1,54000,54600,2,54600,55200,5,55200,55800,7,55800,56700,10,56700,57600,57600,1,2,75600,79200,7,79200,82800,0,0,0,0,0,0,1
3,5064,4,99,99,9999,10,1,3,2,2,2,2,2,2,9,2,1,3,1,2,3,1,1,9,2,1,9,1,1,9,2,9,1,2,1,3,3,2,3,3,2,3,3,2,9,9,2,1,2,9,1,3,3,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,3,3,8,5,8,0,5,8,5,5,8,5,5,8,8,8,5,0,1,2,2,9,1,1,8,1,8,1,2,2,2,2,2,1,1,1,7,2,1,0,0,0,0,0,1,1,5,1,9,99,5,1,0,0,0,0,0,1,1,5,1,9,99,5,28,1,0,0,0,0,1,99,2,1,99,9,0,5,0,4,5,0,0,1,4,1,4,9,9,2,1,3,1,1,9,9,4,1,2,2,2,6,6,0,7,5,5,1,1,5,5,1,2,1,2,9999,5,2,2,1,5,9,1,9,25000,4,1,1,1,2,3,5,5,21,1997,3,0,15,31200,32400,1,31200,31500,3,31500,32400,0,0,0,0,0,0,0,0,0,58200,1,3,58500,59400,6,59400,61200,0,0,0,0,0,0,0,0,0,61200,1,1,66600,69300,2,70200,73800,0,0,0,0,0,0,1
3,759,3,5,19,1997,6,1,3,3,2,3,4,2,3,3,2,2,3,1,2,2,1,1,2,2,1,2,3,1,2,3,1,1,2,1,3,3,2,2,3,1,2,2,1,3,2,1,2,3,3,1,9,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,2,5,5,5,0,5,5,5,5,5,5,1,5,1,1,5,0,0,2,8,3,2,1,1,1,8,1,2,2,1,2,1,1,1,1,2,2,1,0,0,0,0,0,1,1,1,1,0,30,5,1,0,0,0,0,0,1,1,1,1,0,30,5,20,1,0,0,2,1,19,0,1,0,0,0,3,5,0,2,5,0,3,1,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,2,5,10,0,7,5,1,1,5,5,5,1,2,1,2,1964,5,2,2,1,2,9,5,1,32000,6,1,1,5,2,3,1,5,16,1997,5,0,5,27600,29100,1,27600,27900,3,27900,28200,5,28200,28500,6,28500,28800,10,28800,29100,53400,1,1,53400,54000,5,54000,54600,6,54600,55800,2,55800,56400,3,56400,57000,57000,1,2,59400,61200,6,68400,72000,0,0,0,0,0,0,5
3,759,4,5,20,1997,2,1,3,4,3,3,4,3,3,3,2,3,3,2,2,2,2,1,3,3,1,2,2,9,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,2,3,2,3,2,3,2,3,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,2,2,8,2,1,8,2,2,1,2,2,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,1,1,1,0,15,1,1,0,0,0,0,0,1,1,1,1,0,15,1,22,1,0,0,0,0,22,0,0,0,0,0,0,5,0,1,5,0,4,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,7,22,0,7,1,5,5,5,5,5,5,2,1,2,1946,5,2,2,1,5,9,9,1,43000,6,9,4,9,2,1,1,5,20,1997,2,0,15,26100,29100,1,26280,26580,3,26580,26880,2,26880,27480,7,27480,28080,5,28080,29100,53880,1,1,54300,54900,2,54900,56700,4,56700,57600,6,57600,60300,7,60300,62100,62100,1,1,72000,75600,7,75600,77400,7,77400,81000,5,81000,84600,1
3,430,2,10,8,1997,10,3,4,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,1,0,9,0,0,0,0,0,1,5,0,0,0,0,0,9,0,0,0,0,0,1,5,0,0,0,0,0,1,99,9,99,9,9,99,99,99,99,99,9,99,5,0,4,9,0,99,9,9,1,2,1,1,4,2,2,1,1,2,4,9,1,1,1,1,4,2,0,3,5,5,5,5,5,1,5,2,3,4,1934,1,1,2,5,0,9,9,9,99999,9,9,9,9,9,9,9,10,99,9999,3,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,748,4,9,25,1997,13,2,1,1,1,1,1,1,1,1,1,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,3,3,3,3,3,3,3,3,3,3,3,2,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,3,3,5,5,8,0,5,1,1,1,5,5,1,1,5,1,1,0,0,2,2,2,1,2,1,1,1,5,0,2,1,1,1,1,1,1,4,2,9,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,1,5,0,0,0,0,0,8,3,0,4,0,0,0,0,1,0,7,0,8,1,3,3,1,3,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,5,7,1,7,1,1,5,5,1,5,5,2,5,1,1960,1,9,9,1,3,1,1,1,25000,7,1,3,3,1,1,4,9,25,1997,9,3,30,27900,28800,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55800,1,3,54900,56400,1,56400,57600,10,57600,58500,10,58500,59400,0,0,0,60600,1,1,54600,55800,7,55800,57600,7,57600,59400,0,0,0,1
3,2256,4,99,99,9999,6,1,3,4,5,4,4,5,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,3,1,3,1,3,3,2,1,1,3,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,23,1,0,0,1,0,1,0,0,0,22,0,1,5,0,3,5,0,2,1,2,4,1,1,1,1,1,1,2,4,1,4,4,1,2,3,1,2,1,6,6,5,1,1,5,5,5,5,2,1,1,1970,5,2,2,5,0,5,1,5,18500,2,1,1,1,1,1,1,5,14,1997,4,0,5,28320,28800,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54900,1,10,54900,55800,2,55800,57600,0,0,0,0,0,0,0,0,0,57600,1,7,68400,75600,0,0,0,0,0,0,0,0,0,1
3,285,3,10,21,1997,4,1,1,3,3,9,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,1,5,5,5,9,0,99,2,8,2,2,2,8,1,9,5,0,9,9,9,9,9,9,9,2,9,1,0,0,0,0,0,1,5,0,0,0,0,0,9,0,0,0,0,0,1,9,0,0,0,0,0,17,1,0,0,1,0,99,99,99,99,99,9,99,5,0,9,9,0,0,5,3,1,1,1,1,1,9,9,1,1,1,1,5,9,9,9,9,6,16,0,6,5,1,5,5,5,5,5,2,1,2,9999,5,9,9,1,2,5,1,1,99999,1,4,1,1,2,9,3,10,21,1997,2,0,5,27900,30600,10,27900,29700,0,0,0,0,0,0,0,0,0,0,0,0,55800,1,10,55800,61200,0,0,0,0,0,0,0,0,0,0,0,0,61200,1,7,79200,79200,0,0,0,0,0,0,0,0,0,1
3,748,5,9,29,1997,4,1,3,2,1,1,3,2,1,2,3,2,3,1,3,3,1,1,2,1,2,3,3,3,3,3,2,2,2,2,3,3,1,3,3,2,2,3,3,3,3,2,2,3,3,2,3,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,5,5,3,3,5,5,8,0,9,9,1,9,9,1,1,9,9,1,9,0,1,2,2,2,1,2,1,1,8,5,0,2,1,1,1,1,1,1,4,1,2,1,4,1,3,1,1,1,1,1,0,20,5,2,5,2,1,3,1,1,1,1,1,0,20,1,23,1,9,1,9,1,99,99,99,99,20,9,5,5,0,3,5,0,8,1,1,1,2,1,1,1,1,1,1,1,1,2,5,9,9,9,1,6,4,3,7,5,1,5,5,5,5,5,2,1,2,1958,5,2,2,1,5,1,5,1,30000,1,2,3,1,1,3,4,9,26,1997,5,0,40,27900,28800,3,27900,28800,9,28800,30600,5,30600,30900,10,30900,32400,0,0,0,99999,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63000,1,9,0,0,0,0,0,0,0,0,0,0,0,1
