DEMREL02,DEMID01,DEMSN01,RELPCG02,RELOCG02,SIBIND02,CH02PRWT,PCGRES02,OCGRES02,ASMRES02,CHRES02,TDRES02,CCDRES02,EMSRES02,IWER02,SBLNUM03,SBLNUM01,BIOPR03,BIOPR01,BIOGPR03,BIOGPR01,PCGEMS02
6,4499,2,7,0,5,56.782001,1,0,1,1,5,1,0,2060,96,9,4,2,1,2,0
6,4502,3,1,4,5,18.112,1,1,1,1,1,1,0,2024,96,96,1,1,2,2,0
6,4503,5,1,4,1,22.660999,1,1,1,1,1,1,0,2017,1,3,1,1,2,2,0
6,4503,6,1,4,1,22.700001,1,1,5,5,5,5,0,2017,1,3,1,1,2,2,5
6,4505,3,1,4,1,12.285,1,1,1,1,1,1,0,2094,1,1,1,1,2,2,0
6,4505,4,1,4,1,12.221,1,1,1,1,1,1,1,2094,1,1,1,1,2,2,1
6,4511,4,1,4,1,11.664,1,1,1,1,1,1,5,2055,2,2,1,1,2,2,1
6,4511,5,1,4,1,11.664,1,1,1,1,1,1,5,2055,2,2,1,1,2,2,1
6,4513,3,1,4,5,36.730999,1,1,1,0,1,1,1,2050,0,0,1,1,2,2,1
6,4518,2,1,0,5,5.9320002,1,0,1,1,1,0,0,2088,96,96,2,2,0,0,0
6,4523,2,1,0,1,12.803,1,0,1,1,1,1,0,2100,5,5,2,2,0,0,0
6,4523,5,1,0,1,12.23,1,0,1,1,1,1,0,2100,5,5,2,2,0,0,0
6,4536,5,1,4,1,25.408001,1,1,1,1,1,1,0,2063,2,3,1,1,2,2,0
6,4536,6,1,4,1,25.346001,1,1,1,1,1,1,0,2063,2,3,1,1,2,2,0
6,4537,3,1,19,1,9.6929998,1,1,1,1,1,1,0,2002,1,1,2,2,2,2,0
6,4537,4,1,19,1,9.5389996,1,1,1,1,1,1,1,2002,1,1,2,2,2,2,1
6,4540,3,1,4,5,4.4460001,1,1,1,1,1,1,0,2034,1,96,1,1,0,0,0
6,4545,4,4,1,5,26.391001,1,1,1,0,1,1,1,2014,1,1,1,1,2,2,1
6,4546,3,1,4,5,27.389,1,1,1,0,1,1,1,2092,2,1,1,1,2,2,1
6,4557,3,1,0,1,8.9110003,1,0,1,1,1,1,0,2039,5,5,2,2,1,2,0
6,4557,5,1,0,1,8.6070004,1,0,1,1,1,5,0,2039,5,5,2,2,1,2,0
6,4562,2,1,0,5,3.8340001,1,0,1,1,1,1,1,2052,0,0,1,2,2,2,1
6,4563,2,1,0,1,7.2329998,1,0,1,1,1,1,1,2060,1,1,2,2,0,0,1
6,4563,3,1,0,1,7.2849998,1,0,1,1,1,1,5,2060,1,1,2,2,0,0,1
6,4567,3,1,6,5,10.762,1,1,1,5,1,1,1,2098,3,2,2,2,2,2,1
6,4568,3,1,4,1,31.054001,1,1,1,1,1,1,1,2006,1,1,1,1,2,2,1
6,4568,4,1,4,1,30.215,1,1,1,5,1,1,0,2006,1,1,1,1,2,2,5
6,4573,3,1,4,5,2.033,1,1,1,1,1,1,0,2069,96,96,1,1,0,0,0
6,4577,3,1,4,1,30.356001,1,1,1,1,1,1,1,2001,1,1,1,1,0,0,1
6,4577,4,1,4,1,25.792,1,1,1,5,1,1,1,2001,1,1,1,1,0,0,1
6,4580,4,1,4,5,31.398001,1,1,1,1,1,1,0,2103,1,1,1,1,0,0,0
6,4581,3,1,0,5,10.686,1,0,5,0,5,5,0,2075,0,0,2,2,2,2,5
6,4583,4,4,2,5,27.975,1,1,1,1,1,1,0,2092,96,1,3,3,0,2,0
6,4584,7,1,4,1,3.592,1,5,1,0,1,1,1,2093,3,5,1,1,2,2,1
6,4584,8,1,4,1,3.592,1,5,1,0,1,1,1,2093,3,5,1,1,2,2,1
6,4585,3,7,8,5,3.9879999,1,1,5,1,1,1,0,2054,96,96,3,3,2,2,5
6,4592,2,1,0,1,10.21,1,0,1,1,1,1,0,2091,5,5,2,2,2,0,0
6,4592,5,1,0,1,10.3,1,0,1,1,1,1,0,2091,5,5,2,2,2,0,0
6,4596,3,1,4,1,22.849001,1,1,1,1,1,1,0,2071,1,1,1,1,2,2,0
6,4596,4,1,4,1,22.645,1,1,1,1,1,1,0,2071,1,1,1,1,2,2,0
6,4600,3,1,4,5,21.306999,1,1,1,0,1,1,5,2067,1,1,1,1,2,2,1
6,4604,2,1,10,5,5.131,1,1,1,1,1,1,1,2063,2,2,2,2,2,2,1
6,4607,3,1,0,5,3.073,1,0,5,5,1,5,0,2068,4,1,2,3,0,0,5
6,4608,3,1,0,1,3.5120001,1,0,1,1,1,0,0,2073,2,2,2,2,0,0,0
6,4608,4,1,0,1,3.345,1,0,5,5,1,1,5,2073,2,2,2,2,0,0,1
6,4613,3,1,0,1,38.344002,1,0,5,5,5,5,0,2098,1,1,2,1,2,2,5
6,4613,4,1,0,1,38.417,1,0,5,5,5,5,0,2098,1,1,2,1,2,2,5
6,4614,3,4,2,5,11.425,1,1,1,1,1,1,0,2095,96,96,3,3,0,0,0
6,4616,5,1,4,1,33.108002,1,5,5,5,5,5,0,2112,0,3,0,1,0,2,5
6,4616,6,1,4,1,32.613998,1,5,5,5,5,5,0,2112,0,3,0,1,0,2,5
6,4617,3,4,0,5,3.7449999,1,0,1,0,1,5,5,2073,0,0,1,1,0,2,1
6,4622,3,1,0,5,11.414,1,0,1,5,1,1,5,2054,3,2,2,1,2,2,1
6,4623,3,1,4,1,12.407,1,1,1,1,1,1,1,2047,1,1,1,1,2,2,1
6,4623,4,1,4,1,12.431,1,1,1,0,1,1,1,2047,1,1,1,1,2,2,1
6,4626,3,1,4,1,14.719,1,1,1,1,1,1,0,2104,1,1,1,1,2,2,0
6,4626,4,1,4,1,14.719,1,1,1,1,1,1,0,2104,1,1,1,1,2,2,0
6,4627,3,1,0,1,18.989,1,0,1,1,1,1,1,2042,1,1,2,1,2,2,1
6,4627,4,1,0,1,19.103001,1,0,1,0,1,1,1,2042,1,1,2,1,2,2,1
6,4628,3,4,1,1,16.105,1,1,1,1,1,0,0,2042,1,1,1,1,2,2,0
6,4628,4,4,1,1,15.958,1,1,1,1,1,0,0,2042,1,1,1,1,2,2,0
6,4629,2,1,5,5,20.726999,1,1,1,1,1,1,5,2067,1,0,1,2,0,0,1
6,4632,3,1,5,1,4.777,1,1,1,1,1,1,1,2094,3,2,2,2,0,0,1
6,4632,4,1,5,1,4.7290001,1,1,1,5,1,1,5,2094,3,2,2,2,0,0,1
6,4643,3,1,4,5,19.931,1,1,1,5,1,1,5,2002,1,1,1,1,2,2,1
6,4644,5,1,4,1,18.013,1,1,1,5,1,5,0,2088,3,3,1,1,0,0,0
6,4644,6,1,4,1,17.18,1,1,1,5,1,5,5,2088,3,3,1,1,0,0,1
6,4646,3,1,4,5,24.73,1,1,1,0,1,1,5,2038,1,1,1,1,0,0,1
6,4649,3,1,4,1,8.5389996,1,1,1,1,5,1,0,2016,1,1,1,1,2,2,0
6,4649,4,1,4,1,8.3149996,1,1,1,5,5,5,5,2016,1,1,1,1,2,2,1
6,4651,3,1,4,1,2.9630001,1,1,1,1,1,5,0,2008,1,1,1,1,2,2,0
6,4651,4,1,4,1,2.9560001,1,1,1,1,1,1,5,2008,1,1,1,1,2,2,1
6,4655,4,1,4,1,8.0109997,1,1,1,1,1,1,0,2023,2,2,1,1,2,2,0
6,4655,5,1,4,1,7.941,1,1,1,1,1,1,0,2023,2,2,1,1,2,2,0
6,4656,3,1,5,5,19.858,1,1,1,5,1,1,1,2110,0,0,2,2,2,2,1
6,4658,3,1,4,5,26.900999,1,1,1,1,1,1,5,2089,0,0,1,1,2,2,1
6,4659,3,11,0,5,7.3429999,1,0,1,1,1,1,0,2062,3,3,0,2,2,2,0
6,4661,2,1,0,5,3.1789999,1,0,1,1,1,1,1,2060,1,1,2,2,2,2,1
6,4663,2,4,0,5,2.1210001,1,0,1,1,1,1,0,2060,0,0,3,3,0,0,0
6,4665,3,1,0,5,3.082,1,0,1,1,5,0,1,2046,0,0,0,1,0,0,1
6,4673,2,4,0,5,15.932,1,0,1,1,1,1,0,2084,96,96,3,3,2,2,0
6,4677,3,1,4,5,2.674,1,1,1,1,1,0,0,2023,1,1,1,1,0,0,5
6,4681,2,1,0,5,4.7930002,1,0,1,1,1,1,0,2091,0,0,2,2,2,2,0
6,4682,3,1,0,5,14.797,1,0,1,1,1,1,0,2063,96,96,2,1,0,0,0
6,4684,2,1,0,5,2.5550001,1,0,1,5,5,1,5,2039,2,2,2,2,2,2,1
6,4687,3,1,10,5,27.563999,1,1,1,5,5,1,1,2050,96,96,2,2,0,0,1
6,4690,3,1,4,1,24.563999,1,1,1,1,1,0,1,2092,1,1,1,1,2,2,1
6,4690,4,1,4,1,24.326,1,1,1,1,1,0,1,2092,1,1,1,1,2,2,1
6,4692,3,1,5,5,8.118,1,1,1,1,1,1,0,2009,1,1,2,2,0,0,0
6,4695,4,1,4,5,22.344999,1,1,1,1,1,0,0,2072,1,1,1,1,2,2,0
6,4699,3,1,4,5,19.749001,1,1,1,1,1,0,1,2057,0,0,1,1,2,2,1
6,4701,3,1,4,1,2.7490001,1,1,1,1,1,0,0,2046,1,1,1,1,2,2,0
6,4701,4,1,4,1,2.7090001,1,1,1,1,1,1,1,2046,1,1,1,1,2,2,1
6,4706,5,1,4,1,19.385,1,1,5,5,1,1,0,2015,1,2,1,1,2,2,0
6,4711,3,1,0,5,1.29,1,0,1,1,1,1,5,2107,9,1,3,1,0,0,1
6,4712,3,1,0,5,3.4400001,1,0,1,1,1,1,1,2036,0,0,2,1,2,0,1
6,4714,2,1,0,5,3.4660001,1,0,1,1,1,0,0,2064,9,9,2,2,2,0,0
6,4715,2,1,0,1,3.536,1,0,1,1,1,1,0,2102,2,1,2,2,2,2,0
6,4715,3,1,0,1,2.618,1,0,1,1,1,1,5,2102,2,1,2,2,2,2,1
6,4716,3,1,6,1,23.223,1,1,1,1,1,1,0,2086,3,2,2,2,2,2,0
6,4716,4,1,4,1,22.443001,1,5,5,0,5,1,1,2086,3,2,1,1,2,2,1
6,4718,2,1,0,1,2.848,1,0,1,1,5,1,0,2064,2,2,2,2,0,0,0
6,4718,3,1,0,1,2.8559999,1,0,1,1,1,1,0,2064,2,2,2,2,0,0,0
6,4721,3,1,4,5,2.4760001,1,1,1,5,1,1,5,2114,1,0,1,1,2,2,1
6,4723,5,1,4,5,2.727,1,1,1,1,1,1,0,2073,2,2,1,1,2,0,0
6,4724,3,1,4,1,29.92,1,1,1,1,1,1,5,2098,1,1,1,1,2,2,1
6,4724,4,1,4,1,29.993999,1,1,1,0,1,1,1,2098,1,1,1,1,2,2,1
6,4733,5,1,4,1,4.1430001,1,5,5,5,5,5,0,2046,4,4,1,1,0,0,5
6,4733,7,1,4,1,4.052,1,5,1,1,5,5,0,2046,4,4,1,1,0,0,0
6,4738,2,1,0,1,7.1199999,1,0,1,1,1,0,0,2098,2,2,2,2,0,0,0
6,4738,4,1,0,1,7.0310001,1,0,1,1,1,1,0,2098,2,2,2,2,0,0,0
6,4750,3,7,0,1,34.081001,1,0,1,1,1,1,0,2015,96,2,4,1,1,2,0
6,4750,5,1,4,1,32.569,1,1,1,1,1,1,5,2021,1,2,1,1,2,2,1
6,4753,3,1,4,1,26.684999,1,5,1,1,5,0,5,2069,2,2,1,1,2,2,1
6,4753,4,1,4,1,26.745001,1,5,1,5,5,0,5,2069,2,2,1,1,2,2,1
6,4755,3,1,4,1,2.358,1,1,1,1,1,1,0,2051,1,1,1,1,2,2,0
6,4755,4,1,4,1,2.3629999,1,1,1,1,1,1,0,2051,1,1,1,1,2,2,0
6,4756,3,1,0,1,9.3979998,1,0,1,1,1,1,0,2098,1,2,2,2,0,0,0
6,4756,4,1,0,1,9.4619999,1,0,1,1,1,1,0,2098,1,2,2,2,0,0,0
6,4758,2,1,0,1,25.820999,1,0,1,1,1,1,0,2097,1,1,2,2,2,2,0
6,4758,3,1,0,1,25.349001,1,0,1,1,1,1,1,2097,1,1,2,2,2,2,1
6,4767,2,1,5,5,20.934999,1,5,1,1,1,1,0,2006,1,1,2,2,2,2,0
6,4771,4,1,0,5,2.829,1,0,1,1,1,1,0,2115,9,1,1,1,2,2,0
6,4773,3,1,4,5,18.458,1,1,1,1,1,0,1,2061,0,0,1,1,2,2,1
6,4775,5,1,0,1,6.4699998,1,0,1,1,1,1,0,2071,4,4,2,2,0,0,0
6,4775,6,1,0,1,6.329,1,0,1,1,1,1,5,2071,4,4,2,2,0,0,1
6,4779,3,1,4,1,22.752001,1,1,1,1,1,0,0,2092,3,3,1,1,2,2,0
6,4779,4,1,4,1,22.483,1,1,1,1,1,0,5,2092,3,3,1,1,2,2,1
6,4780,3,1,0,1,14.164,1,0,1,1,1,1,1,2096,1,1,2,2,2,2,1
6,4780,4,1,0,1,14.098,1,0,1,0,1,1,5,2096,1,1,2,2,2,2,1
6,4782,3,7,0,1,7.7119999,1,0,5,5,5,1,1,2071,1,1,0,0,1,1,1
6,4782,4,7,0,1,7.6129999,1,0,5,5,5,1,1,2071,1,1,0,0,1,1,1
6,4785,3,1,4,1,3.3889999,1,1,1,1,5,1,0,2114,2,2,1,1,0,0,0
6,4785,5,1,4,1,3.345,1,1,1,1,5,1,5,2114,2,2,1,1,0,0,1
6,4788,3,1,0,5,5.2090001,1,0,1,5,1,1,1,2088,0,0,1,1,0,0,1
6,4793,3,1,5,5,7.4920001,1,1,1,1,1,0,0,2005,1,1,2,2,2,2,0
6,4794,3,1,4,5,20.597,1,1,1,5,1,1,1,2006,0,0,1,1,2,2,1
6,4799,3,1,0,1,4.1149998,1,0,1,1,1,1,0,2100,9,1,2,2,2,2,0
6,4800,4,4,1,1,33.224998,1,1,1,1,1,1,0,2028,2,2,1,1,2,2,0
6,4800,5,4,1,1,32.436001,1,1,1,1,1,1,0,2028,2,2,1,1,2,2,0
6,4802,3,1,4,1,3.8770001,1,1,1,1,1,1,0,2051,1,1,1,1,2,2,0
6,4802,4,1,4,1,3.8499999,1,1,1,1,1,1,0,2051,1,1,1,1,2,2,0
6,4806,3,1,4,5,8.9490004,1,1,1,0,1,1,1,2014,0,1,0,1,0,2,1
6,4808,3,1,4,1,21.518999,1,1,1,1,1,5,0,2069,2,1,1,1,0,0,9
6,4808,4,1,4,1,20.625,1,1,1,5,1,5,0,2069,2,1,1,1,0,0,9
6,4809,3,1,4,1,19.99,1,1,1,1,1,1,0,2083,1,1,1,1,0,0,0
6,4809,4,1,4,1,20.055,1,1,1,1,1,1,0,2083,1,1,1,1,0,0,0
6,4810,3,1,4,1,31.919001,1,1,1,1,1,1,0,2068,1,1,1,1,0,0,0
6,4810,4,1,4,1,29.598,1,1,1,1,1,5,5,2068,1,1,1,1,0,0,1
6,4812,4,1,4,1,1.567,1,1,1,1,1,1,0,2038,2,3,1,1,2,2,0
6,4812,6,1,4,1,1.543,1,1,1,1,1,1,1,2038,2,3,1,1,2,2,1
6,4814,2,1,4,1,3.803,1,5,5,5,5,5,0,2102,1,1,2,2,0,0,0
6,4814,3,1,4,1,3.77,1,5,5,5,5,0,0,2102,1,1,2,2,0,0,0
6,4817,4,7,4,5,2.951,1,1,1,1,1,1,0,2073,96,2,3,2,0,0,0
6,4819,3,7,0,5,5.6440001,1,0,1,1,1,1,1,2051,0,0,4,4,1,1,1
6,4821,3,1,13,5,2.823,1,5,1,5,1,1,5,2056,1,1,2,2,0,0,1
6,4822,4,1,4,1,4.0949998,1,1,1,1,1,1,0,2056,2,2,1,1,0,0,0
6,4822,5,1,4,1,3.994,1,1,1,1,1,1,0,2056,2,2,1,1,0,0,0
6,4826,3,4,1,1,17.434,1,1,1,1,1,0,1,2014,2,2,1,1,2,2,1
6,4826,4,4,1,1,17.052,1,1,1,5,1,0,5,2014,2,2,1,1,2,2,1
6,4828,4,1,4,5,11.77,1,1,5,5,1,5,0,2089,1,1,1,1,2,2,5
6,4830,3,2,4,1,23.298,1,1,1,1,1,1,1,2009,2,2,3,3,2,2,1
6,4830,4,2,4,1,23.087999,1,1,1,0,1,1,1,2009,2,2,3,3,2,2,1
6,4832,4,1,4,1,26.084999,1,1,1,1,1,1,1,2086,9,1,1,1,2,2,1
6,4837,5,1,4,1,5.7519999,1,1,1,1,1,1,0,2094,3,3,1,1,0,0,0
6,4837,6,1,4,1,5.5510001,1,1,1,1,1,1,0,2094,3,3,1,1,0,0,0
6,4838,4,1,4,1,12.951,1,1,1,1,1,1,0,2015,3,3,1,1,2,2,0
6,4838,5,1,4,1,12.656,1,1,1,5,1,1,5,2015,3,3,1,1,2,2,1
6,4841,3,1,4,1,60.818001,1,1,1,1,1,1,0,2017,1,1,1,1,0,0,0
6,4841,4,1,4,1,60.659,1,1,1,1,1,1,0,2017,1,1,1,1,0,0,0
6,4842,3,1,5,5,4.349,1,1,1,1,1,1,5,2100,0,0,2,2,0,0,1
6,4843,3,1,4,1,18.174999,1,1,1,1,1,5,0,2095,2,1,1,1,2,2,5
6,4843,4,1,4,1,17.952,1,1,1,0,1,5,0,2095,2,1,1,1,2,2,5
6,4848,3,1,4,1,24.393999,1,1,1,1,1,1,1,2096,1,1,1,1,2,2,1
6,4848,4,1,4,1,24.105,1,1,1,1,1,1,1,2096,1,1,1,1,2,2,1
6,4849,2,1,7,5,2.6240001,1,1,1,1,1,1,0,2073,0,0,2,2,1,0,0
6,4850,3,1,0,1,4.9549999,1,0,1,1,1,1,0,2060,0,0,2,2,2,0,0
6,4850,4,1,0,1,4.7160001,1,0,1,0,1,1,1,2060,1,1,2,2,2,1,1
6,4859,2,1,0,1,3.74,1,0,1,1,1,1,0,2057,1,1,2,2,0,0,0
6,4859,3,1,0,1,3.6730001,1,0,1,1,1,1,0,2057,1,1,2,2,0,0,0
6,4860,2,1,7,5,13.078,1,1,1,1,1,1,1,2069,0,0,2,2,2,2,1
6,4861,3,1,7,5,5.7690001,1,1,1,1,1,1,1,2052,1,1,2,2,1,1,1
6,4863,2,1,0,1,3.615,1,0,1,1,1,1,0,2025,2,2,2,2,2,2,0
6,4863,3,1,0,1,3.6229999,1,0,1,1,1,5,1,2025,2,2,2,2,2,2,1
6,4868,3,1,4,1,30.302999,1,1,1,5,1,1,1,2029,1,1,1,1,0,0,1
6,4868,4,1,4,1,30.757999,1,1,1,0,1,1,5,2029,1,1,1,1,0,0,1
6,4870,3,1,4,5,18.254999,1,1,1,5,1,1,5,2083,1,1,1,1,0,0,1
6,4873,2,1,0,1,4.533,1,0,1,1,1,1,0,2021,1,1,2,2,0,0,0
6,4873,3,1,0,1,3.299,1,0,1,1,1,1,5,2021,1,1,2,2,0,0,1
6,4874,3,1,4,5,30.718,1,1,1,1,5,1,1,2018,0,0,1,1,0,0,1
6,4875,2,1,0,1,2.5550001,1,0,1,1,1,1,0,2056,2,2,2,2,0,0,0
6,4875,3,1,0,1,2.576,1,0,1,1,1,1,0,2056,2,2,2,2,0,0,0
6,4879,3,1,4,5,1.568,1,1,1,5,1,1,1,2026,0,0,1,2,2,2,1
6,4882,3,1,4,1,4.8369999,1,1,1,1,1,1,1,2106,1,1,1,1,2,2,1
6,4882,4,1,4,1,4.7129998,1,1,1,1,1,1,1,2106,1,1,1,1,2,2,1
6,4888,3,1,4,5,1.625,1,1,1,1,1,5,5,2102,1,0,1,1,2,2,1
6,4893,3,1,4,1,6.7789998,1,5,1,1,1,1,0,2059,3,2,1,1,0,0,0
6,4893,4,1,4,1,5.2589998,1,5,1,1,1,1,5,2059,3,2,1,1,0,0,1
6,4895,3,1,4,5,38.424,1,1,5,5,1,5,0,2028,0,0,1,1,0,0,5
6,4896,2,1,0,1,9.0690002,1,0,1,1,1,1,0,2086,1,1,2,2,0,0,0
6,4896,3,1,0,1,8.9849997,1,0,1,1,1,1,0,2086,1,1,2,2,0,0,0
6,4897,3,1,4,5,17.311001,1,1,1,1,1,1,1,2059,0,0,1,1,2,2,1
6,4905,3,1,0,1,5.4159999,1,0,1,1,1,1,1,2073,2,2,2,2,2,2,1
6,4905,4,1,0,1,5.2049999,1,0,1,0,1,1,1,2073,2,2,2,2,2,2,1
6,4908,3,1,4,1,13.822,1,1,1,1,1,1,0,2054,2,2,1,1,2,2,0
6,4908,4,1,4,1,13.592,1,1,1,1,1,1,0,2054,2,2,1,1,2,2,0
6,4913,3,1,4,5,43.807999,1,5,1,5,5,1,1,2032,1,1,1,1,2,2,1
6,4915,3,1,4,1,31.981001,1,1,1,1,5,5,0,2028,1,1,1,1,0,0,5
6,4915,4,1,4,1,31.864,1,1,1,1,5,5,0,2028,1,1,1,1,0,0,5
6,4918,4,1,4,1,41.106998,1,1,1,1,1,1,0,2083,4,4,1,1,0,0,0
6,4918,5,1,4,1,41.887001,1,1,1,1,1,1,0,2083,4,4,1,1,0,0,0
6,4922,2,1,11,5,5.8639998,1,1,1,1,1,1,5,2056,0,0,2,2,0,0,1
6,4923,3,1,4,1,21.075001,1,1,1,1,1,1,0,2063,1,1,1,1,2,2,0
6,4923,4,1,4,1,20.658001,1,1,1,1,1,1,1,2063,1,1,1,1,2,2,1
6,4924,3,1,4,5,20.077999,1,1,1,1,1,1,1,2086,1,1,1,1,2,2,1
6,4930,2,1,0,1,8.7600002,1,0,1,1,1,1,0,2071,2,2,2,2,2,2,0
6,4930,3,1,0,1,8.3260002,1,0,1,1,1,1,5,2071,2,2,2,2,2,2,1
6,4934,3,1,5,1,2.49,1,1,5,5,1,5,0,2012,3,3,2,2,2,2,0
6,4934,4,1,4,1,2.4449999,1,1,5,5,1,5,5,2012,3,3,1,1,2,2,1
6,4935,2,1,10,5,3.4260001,1,1,1,1,1,1,5,2093,1,1,2,2,2,2,1
6,4939,2,1,11,5,4.9860001,1,1,1,1,1,1,5,2087,0,0,2,2,2,2,1
6,4940,3,1,4,5,3.8599999,1,1,1,1,1,1,0,2100,0,0,1,1,0,0,0
6,4941,3,1,0,5,6.3309999,1,0,1,1,1,1,0,2087,0,9,2,2,0,0,0
6,4945,3,1,4,5,2.7409999,1,1,1,1,1,1,0,2073,0,0,1,1,0,0,0
6,4946,3,1,4,1,19.171,1,1,1,1,1,1,0,2047,1,1,1,1,2,2,0
6,4946,4,1,4,1,19.004,1,1,1,1,1,1,0,2047,1,1,1,1,2,2,0
6,4952,4,1,4,5,7.4770002,1,1,1,1,1,1,0,2094,2,2,1,1,2,2,0
6,4956,5,1,4,5,38.944,1,1,1,0,1,1,5,2083,1,1,1,1,0,0,1
6,4957,2,1,4,1,26.431,1,5,1,1,1,5,0,2025,1,1,2,2,2,2,0
6,4957,3,1,4,1,25.569,1,5,1,0,5,1,1,2025,1,1,2,2,2,2,1
6,4961,3,1,5,5,3.7939999,1,5,1,1,1,5,0,2064,96,9,2,2,0,0,0
6,4963,4,1,4,5,18.969,1,1,1,0,1,0,1,2034,9,1,1,1,2,2,1
6,4965,3,1,19,5,5.7069998,1,1,1,0,1,1,1,2015,0,0,2,2,2,2,1
6,4967,2,1,0,5,15.558,1,0,5,5,5,1,1,2035,0,0,2,2,2,2,1
6,4968,3,1,4,5,2.6530001,1,1,1,5,1,1,5,2062,1,1,1,1,0,0,1
6,4969,4,1,0,1,5.8600001,1,0,5,5,5,5,0,2093,2,3,2,2,0,0,5
6,4969,5,1,0,1,5.6739998,1,0,1,1,5,1,1,2093,2,3,2,2,0,0,1
6,4970,3,1,0,1,4.3249998,1,0,1,1,1,1,0,2072,1,1,2,1,0,0,0
6,4970,4,1,0,1,4.2800002,1,0,1,1,1,1,0,2072,1,1,2,1,0,0,0
6,4972,3,1,13,1,6.4039998,1,5,1,1,1,5,0,2060,2,2,2,2,0,0,0
6,4972,4,1,13,1,6.3119998,1,5,1,1,1,1,0,2060,2,2,2,2,0,0,0
6,4973,3,1,4,1,32.987999,1,1,1,1,1,0,0,2108,2,2,1,1,2,2,0
6,4973,5,1,4,1,32,1,1,1,1,1,0,1,2108,2,2,1,1,2,2,1
6,4974,3,1,0,1,3.8670001,1,0,1,1,1,1,0,2057,9,1,2,2,0,0,0
6,4974,4,11,0,1,4.598,1,0,1,1,1,1,5,2057,0,0,0,0,0,0,1
6,4977,4,1,4,1,19.375,1,1,1,1,1,1,0,2009,1,1,1,1,3,1,0
6,4977,5,1,4,1,19.329,1,1,1,1,1,1,0,2009,1,1,1,1,3,1,0
6,4978,3,1,4,5,15.232,1,1,1,1,1,1,5,2101,2,2,1,1,2,2,1
6,4983,4,1,4,1,19.389,1,1,1,1,1,1,0,2034,2,2,1,1,2,2,0
6,4983,5,1,4,1,18.921,1,1,1,1,1,1,0,2034,2,2,1,1,2,2,0
6,5001,2,1,5,1,2.6400001,1,1,1,1,1,1,5,2068,1,1,2,2,0,0,1
6,5001,3,1,5,1,2.5699999,1,1,1,1,1,1,1,2068,1,1,2,2,0,0,1
6,5008,3,1,4,1,19.226999,1,1,1,1,1,1,0,2010,1,1,1,1,0,0,0
6,5008,4,1,4,1,18.643,1,1,1,0,1,1,1,2010,1,1,1,1,0,0,1
6,5010,3,1,5,5,41.073002,1,1,1,0,1,1,5,2055,1,1,2,2,2,2,1
6,5012,3,1,4,1,23.256001,1,1,1,1,1,1,0,2006,1,1,1,1,0,0,0
6,5012,4,1,4,1,22.958,1,1,1,5,1,1,5,2006,1,1,1,1,0,0,1
6,5015,3,1,4,1,4.4219999,1,1,1,1,1,1,0,2055,1,1,1,1,2,2,0
6,5015,4,1,4,1,4.3800001,1,1,1,1,1,1,0,2055,1,1,1,1,2,2,0
6,5022,3,4,1,5,2.0510001,1,5,1,1,1,5,0,2064,1,1,1,3,0,0,0
6,5024,4,1,0,5,4.8860002,1,0,1,1,1,1,0,2057,1,1,2,2,0,0,0
6,5026,4,1,0,1,6.5,1,0,1,1,1,0,0,2073,3,3,2,2,2,2,0
6,5026,5,1,0,1,6.5409999,1,0,1,1,1,0,0,2073,3,3,2,2,2,2,0
6,5031,3,1,4,1,4.0279999,1,1,1,1,1,1,0,2073,1,1,1,1,0,0,0
6,5031,4,1,4,1,3.9860001,1,1,1,5,1,1,5,2073,1,1,1,1,0,0,1
6,5034,2,1,0,5,35.035,1,0,1,1,1,1,0,2069,96,1,2,2,0,0,0
6,5040,3,1,4,5,1.862,1,1,1,1,1,1,1,2069,1,1,1,1,2,2,1
6,5047,2,1,7,1,4.2849998,1,5,1,1,1,1,1,2077,3,3,2,2,2,2,1
6,5047,3,1,7,1,4.276,1,1,5,5,1,1,5,2077,3,3,2,2,2,2,1
6,5048,4,1,4,1,3.543,1,1,1,1,1,1,0,2033,1,2,1,1,0,0,0
6,5048,5,1,4,1,3.506,1,1,1,1,1,1,0,2033,1,2,1,1,0,0,0
6,5056,2,1,0,5,21.504999,1,0,1,1,1,1,1,2072,96,96,2,2,2,2,1
6,5060,3,1,4,1,24.561001,1,1,1,1,1,0,0,2044,1,1,1,1,2,2,0
6,5060,4,1,4,1,24.488001,1,1,1,1,1,0,1,2044,1,1,1,1,2,2,1
6,5062,3,1,4,1,21.604,1,1,1,1,1,1,5,2027,1,1,1,1,0,0,1
6,5062,4,1,4,1,21.353001,1,1,1,1,1,1,1,2027,1,1,1,1,0,0,1
6,5071,3,1,10,5,4.198,1,1,1,0,1,1,5,2046,1,1,2,2,0,0,1
6,5077,3,1,0,1,1.2539999,1,0,1,1,1,1,1,2057,1,1,1,1,2,2,1
6,5077,4,1,0,1,1.244,1,0,1,0,1,1,5,2057,1,1,1,1,2,2,1
6,5078,7,1,0,1,4.316,1,0,5,5,5,0,0,2087,3,5,1,1,0,0,5
6,5078,8,7,0,1,4.9260001,1,0,5,5,5,5,0,2087,10,0,6,3,4,1,5
6,5080,3,1,0,1,34.483002,1,0,1,1,1,5,0,2088,2,3,2,2,0,0,0
6,5080,4,1,0,1,34.040001,1,0,1,1,1,5,0,2088,2,3,2,2,0,0,0
6,5084,2,1,0,1,4.842,1,0,1,1,1,5,0,2055,1,1,2,2,1,2,0
