TDFOREL,TDFOID01,TDFOSN01,Q28_WD,Q28_WE,Q28WDDAY,Q28WEDAY,Q28WDIWM,Q28WDIWD,Q28WDIWY,Q28WEIWM,Q28WEIWD,Q28WEIWY,Q28WDSAQ,Q28WESAQ,Q28WDFTF,Q28WEFTF,Q28WDTEL,Q28WETEL,Q28R_CH,Q28R_PCG,Q28WD_A1,Q28WE_A1,Q28WD_A2,Q28WE_A2,Q28WDA3M,Q28WDA3D,Q28WDA3Y,Q28WEA3M,Q28WEA3D,Q28WEA3Y,Q28WDA4M,Q28WDA4D,Q28WDA4Y,Q28WEA4M,Q28WEA4D,Q28WEA4Y,Q28WDA5,Q28WEA5,Q28WDA6,Q28WEA6,Q28WDA6A,Q28WEA6A,Q28WDA6B,Q28WEA6B,Q28WDA6C,Q28WEA6C,Q28WDA6D,Q28WEA6D,Q28WDA6E,Q28WEA6E,Q28WDA7,Q28WEA7,Q28WDA7A,Q28WEA7A,Q28WDA7B,Q28WEA7B,Q28WDA8,Q28WEA8,Q28WDA8A,Q28WEA8A,Q28WDA8B,Q28WEA8B,Q28WDA8C,Q28WEA8C,Q28WDA8D,Q28WEA8D,Q28WDA8E,Q28WEA8E,Q28WDA9,Q28WEA9,Q28WDA9A,Q28WEA9A,Q28WDA9B,Q28WEA9B
2,359,4,1,1,3,7,1,29,2003,1,29,2003,1,1,5,5,5,5,5,1,1,1,1,1,1,21,2003,1,18,2003,1,21,2003,1,18,2003,10,15,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,361,3,1,1,2,7,99,99,9999,99,99,9999,1,1,5,5,5,5,1,1,1,1,1,4,2,3,2003,2,1,2003,2,5,2003,2,5,2003,15,15,1,5,25200,0,64800,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,366,3,1,1,4,7,11,23,2002,11,23,2002,5,5,1,1,5,5,1,5,1,1,5,2,11,20,2002,11,16,2002,11,23,2002,11,16,2002,20,18,5,5,0,0,0,0,0,0,0,0,0,0,1,5,32400,0,42600,0,1,5,30600,0,68400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,366,4,1,1,4,7,11,23,2002,11,23,2002,5,5,1,1,5,5,1,5,1,1,1,1,11,16,2002,11,16,2002,11,16,2002,11,16,2002,20,20,5,5,0,0,0,0,0,0,0,0,0,0,1,5,30600,0,42600,0,1,5,30600,0,68400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,368,4,1,1,4,1,1,30,2003,1,30,2003,1,1,1,1,5,5,5,1,1,1,5,1,1,29,2003,1,26,2003,1,30,2003,1,29,2003,10,20,1,5,32400,0,64800,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,368,5,1,1,4,1,1,30,2003,1,30,2003,1,1,1,1,5,5,5,1,1,1,2,1,1,29,2003,1,26,2003,1,30,2003,1,29,2003,20,20,1,5,32400,0,64800,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,378,3,1,1,4,1,12,14,2002,12,14,2002,1,1,1,1,5,5,1,5,3,3,1,1,12,11,2002,12,8,2002,12,11,2002,12,8,2002,30,35,1,5,28800,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,385,2,1,1,3,7,11,4,2002,11,4,2002,1,1,1,1,5,5,1,1,1,1,1,1,10,22,2002,10,22,2002,10,22,2002,10,22,2002,999,999,1,1,99999,99999,99999,99999,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,387,3,1,1,5,1,3,2,2003,3,2,2003,5,5,1,1,5,5,1,5,2,2,1,1,1,29,2003,1,26,2003,1,30,2003,1,27,2003,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,387,4,1,1,5,1,3,3,2003,3,3,2003,5,5,1,1,5,5,1,5,1,2,1,3,1,29,2003,1,26,2003,1,30,2003,1,27,2003,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,392,3,1,1,6,1,11,21,2002,11,21,2002,1,1,1,1,5,5,5,1,2,1,1,1,11,15,2002,11,17,2002,11,20,2002,11,20,2002,45,30,1,5,28800,0,65400,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,395,3,1,1,2,7,2,16,2003,2,16,2003,1,1,5,5,5,5,5,1,1,1,1,5,2,3,2003,2,1,2003,2,3,2003,2,1,2003,25,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,395,4,1,1,2,7,2,16,2003,2,16,2003,1,1,5,5,5,5,5,1,1,1,1,5,2,3,2003,2,1,2003,2,3,2003,2,1,2003,25,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,409,3,1,1,3,7,11,29,2002,11,29,2002,5,5,1,1,5,5,5,1,1,1,1,2,11,26,2002,11,24,2002,11,26,2002,11,29,2002,30,20,1,5,32400,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,414,4,1,1,5,1,1,20,2003,1,20,2003,1,1,5,5,1,1,5,1,1,1,1,3,1,30,2003,2,2,2003,1,30,2003,2,2,2003,25,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,64800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,414,5,1,1,5,1,1,20,2003,1,20,2003,1,1,5,5,1,1,5,1,1,1,1,3,1,30,2003,2,2,2003,1,30,2003,2,2,2003,25,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,64800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,415,4,1,1,3,1,2,23,2003,2,23,2003,5,5,1,1,5,5,1,5,3,3,2,3,2,11,2003,2,9,2003,2,11,2003,2,9,2003,999,999,1,1,23400,25200,61200,47700,5,5,0,0,0,0,5,5,0,0,0,0,1,5,68400,0,25200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,415,5,1,1,3,1,2,23,2003,2,23,2003,5,5,1,1,5,5,1,5,3,3,1,3,2,11,2003,2,9,2003,2,11,2003,2,9,2003,30,30,1,5,21600,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,68400,0,25200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,419,4,1,1,3,1,12,30,2002,12,30,2002,1,1,1,1,5,5,1,5,3,3,3,4,12,24,2002,12,29,2002,12,24,2002,12,29,2002,10,10,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,421,2,1,1,6,7,3,5,2003,3,5,2003,5,5,1,1,5,5,5,1,1,1,1,1,1,24,2003,1,25,2003,1,24,2003,1,25,2003,15,15,1,5,28800,0,59400,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,430,3,1,1,5,1,11,30,2002,11,30,2002,5,5,1,1,5,5,5,1,1,1,5,1,11,28,2002,99,99,9999,11,30,2002,99,99,9999,10,10,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,430,4,1,1,5,1,11,30,2002,11,30,2002,5,5,1,1,5,5,5,1,1,1,5,1,11,28,2002,11,22,2002,11,29,2002,11,28,2002,10,10,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,447,3,1,1,5,7,12,18,2002,12,18,2002,5,5,1,1,5,5,1,5,3,3,5,5,12,12,2002,12,14,2002,12,18,2002,12,18,2002,15,12,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,447,4,1,1,5,7,12,18,2002,12,18,2002,5,5,1,1,5,5,1,5,3,3,1,1,12,12,2002,12,14,2002,12,18,2002,12,18,2002,20,18,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,460,3,1,1,3,1,12,12,2002,12,12,2002,1,1,1,1,5,5,1,5,3,3,2,2,12,10,2002,12,2,2002,12,10,2002,12,9,2002,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0
2,466,3,1,1,6,1,12,12,2002,12,12,2002,1,1,1,1,5,5,1,5,3,2,2,2,12,6,2002,12,8,2002,12,7,2002,12,8,2002,30,40,1,5,25200,0,57600,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,25200,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,472,3,1,1,2,7,1,25,2003,1,25,2003,1,1,5,5,5,5,1,1,2,2,5,5,1,20,2003,1,18,2003,1,20,2003,1,18,2003,20,15,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,30000,0,71100,0,5,9,0,0,0,0,5,5,0,0,0,0
2,478,3,1,1,5,7,11,20,2002,12,18,2002,1,1,1,1,1,1,5,1,1,1,2,1,11,21,2002,11,23,2002,11,21,2002,11,23,2002,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,478,4,1,1,5,7,11,20,2002,12,18,2002,1,1,1,1,1,1,5,1,1,1,2,1,11,21,2002,11,23,2002,11,21,2002,11,23,2002,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,26100,0,81000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,482,3,1,1,4,7,4,9,2003,4,9,2003,5,5,1,1,5,5,1,5,3,3,4,1,4,2,2003,4,5,2003,4,9,2003,4,9,2003,10,10,1,1,28800,18000,32400,66600,5,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,484,3,1,1,2,7,2,22,2003,2,22,2003,1,1,5,5,5,5,5,1,1,1,1,1,2,3,2003,2,8,2003,2,5,2003,2,8,2003,60,60,1,1,28800,46800,63000,48600,5,5,0,0,0,0,5,5,0,0,0,0,1,5,27000,0,55800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,488,3,1,1,3,1,12,19,2002,12,19,2002,1,1,1,1,5,5,5,1,1,1,2,3,12,17,2002,12,15,2002,12,17,2002,12,16,2002,40,60,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,30600,0,63000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,491,3,1,1,2,7,3,4,2003,3,4,2003,1,1,1,1,5,5,1,5,3,3,1,3,3,3,2003,3,1,2003,3,4,2003,3,4,2003,15,10,1,5,28800,0,46800,0,5,0,0,0,0,0,1,5,50400,0,57600,0,1,5,68400,0,57600,0,5,9,0,0,0,0,9,5,0,0,0,0
2,494,3,1,1,3,7,11,3,2002,11,3,2002,5,5,1,1,5,5,5,1,1,1,2,3,10,29,2002,10,26,2002,10,29,2002,10,26,2002,15,18,1,5,28800,0,62100,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,27000,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,494,4,1,1,3,7,11,3,2002,11,3,2002,5,5,1,1,5,5,5,1,1,1,2,4,10,29,2002,10,26,2002,10,29,2002,10,26,2002,15,17,1,5,28800,0,62100,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,27000,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,497,2,1,1,2,1,2,1,2003,2,1,2003,1,1,1,1,5,5,1,5,3,3,1,1,1,20,2003,1,19,2003,1,25,2003,1,19,2003,20,20,1,5,27000,0,46800,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,500,2,1,1,3,7,11,24,2002,11,24,2002,5,5,1,1,5,5,1,5,3,3,1,2,11,19,2002,11,23,2002,11,24,2002,11,24,2002,15,15,1,5,28800,0,72000,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,501,3,1,1,2,1,11,24,2002,11,24,2002,1,1,1,1,5,5,5,1,1,1,2,2,11,18,2002,11,17,2002,11,18,2002,11,17,2002,20,999,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,68400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,501,4,1,1,2,1,11,24,2002,11,24,2002,1,1,1,1,5,5,5,1,1,1,2,2,99,99,9999,11,17,2002,99,99,9999,11,17,2002,999,999,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,68400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,503,4,1,1,3,7,11,25,2002,11,25,2002,5,5,1,1,5,5,1,5,3,3,3,2,11,19,2002,11,23,2002,12,2,2002,11,28,2002,15,15,1,1,27000,28800,57600,55800,5,5,0,0,0,0,5,5,0,0,0,0,1,1,32400,27000,61200,55800,5,5,0,0,0,0,5,5,0,0,0,0
2,510,3,1,1,6,1,1,29,2003,1,29,2003,5,5,5,5,1,1,5,1,1,1,1,5,1,24,2003,1,26,2003,1,29,2003,1,29,2003,10,8,1,5,28800,0,43200,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,520,5,1,1,5,1,1,22,2003,1,22,2003,1,1,1,1,5,5,1,5,3,3,2,4,1,16,2003,1,19,2003,1,18,2003,1,20,2003,15,15,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,23400,0,64800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,527,4,1,1,6,1,11,16,2002,11,16,2002,5,5,1,1,5,5,1,5,2,3,1,1,11,15,2002,11,10,2002,11,16,2002,11,11,2002,999,999,1,5,27000,0,55800,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,533,4,1,1,5,7,11,14,2002,11,14,2002,1,1,1,1,5,5,5,1,1,1,2,3,11,7,2002,11,9,2002,11,9,2002,11,9,2002,10,10,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,27000,0,61200,0,5,9,0,0,0,0,1,5,44700,0,49500,0
2,538,2,1,1,2,7,3,2,2003,3,2,2003,5,5,1,1,1,1,1,5,3,3,1,1,3,24,2003,3,29,2003,3,24,2003,3,31,2003,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,543,4,1,1,2,7,11,23,2002,11,23,2002,1,5,5,1,5,5,1,5,3,3,2,1,11,19,2002,11,16,2002,11,19,2002,11,18,2002,25,30,1,5,23400,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,547,4,1,1,2,1,11,16,2002,11,10,2002,1,1,1,1,5,5,5,1,1,1,4,3,11,11,2002,11,10,2002,11,11,2002,11,10,2002,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,32400,0,63000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,547,5,1,1,2,1,11,16,2002,11,16,2002,1,1,1,1,5,5,5,1,1,1,4,3,11,11,2002,11,10,2002,11,11,2002,11,10,2002,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,32400,0,63000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,549,5,1,1,6,7,2,14,2003,2,15,2003,5,1,5,1,5,5,5,1,1,1,5,3,2,14,2003,2,15,2003,2,14,2003,2,15,2003,30,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,34200,0,52200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,549,6,1,1,6,7,2,14,2003,2,15,2003,5,1,5,1,5,5,5,1,1,1,5,3,2,14,2003,2,15,2003,2,14,2003,2,15,2003,30,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,34200,0,52200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,558,4,1,1,5,1,2,25,2003,2,25,2003,5,5,1,1,5,5,1,5,1,1,2,2,2,20,2003,2,23,2003,2,25,2003,2,25,2003,20,20,1,1,21600,21600,50400,46800,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,572,3,1,1,2,1,12,23,2002,12,23,2002,1,1,1,1,5,5,1,1,1,1,2,2,12,16,2002,12,22,2002,12,20,2002,12,22,2002,30,40,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,572,5,1,1,2,1,12,23,2002,12,23,2002,5,1,5,1,5,5,1,1,1,1,2,2,12,16,2002,12,22,2002,12,20,2002,12,22,2002,30,40,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,580,3,1,1,4,7,3,8,2003,3,8,2003,5,5,1,1,5,5,1,1,2,2,4,2,3,5,2003,3,1,2003,3,8,2003,3,8,2003,15,15,1,5,75600,0,21600,0,5,0,0,0,0,0,5,5,0,0,0,0,1,1,77400,77400,21600,21600,5,5,0,0,0,0,5,5,0,0,0,0
2,580,4,1,1,4,7,3,8,2003,3,8,2003,5,5,1,1,5,5,5,1,1,1,1,2,3,5,2003,3,1,2003,3,8,2003,3,8,2003,10,15,1,5,75600,0,21600,0,5,0,0,0,0,0,5,5,0,0,0,0,1,1,77400,77400,21600,21600,5,5,0,0,0,0,5,5,0,0,0,0
2,588,3,1,1,2,7,11,22,2002,11,22,2002,1,1,1,1,5,5,1,1,2,2,1,2,11,18,2002,11,16,2002,11,19,2002,11,17,2002,40,999,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,588,4,1,1,2,7,11,22,2002,11,22,2002,1,1,1,1,5,5,1,1,1,1,3,3,11,18,2002,11,16,2002,11,19,2002,11,17,2002,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,591,3,1,1,4,1,11,30,2002,11,30,2002,5,5,1,1,5,5,1,5,3,3,5,3,11,27,2002,11,24,2002,11,29,2002,11,25,2002,35,30,1,5,21600,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,594,3,1,1,2,1,2,18,2003,2,18,2003,1,1,5,5,5,5,1,1,2,2,1,2,1,27,2003,1,26,2003,1,27,2003,1,26,2003,20,30,1,5,27000,0,54000,0,5,0,0,0,0,0,1,5,64800,0,72000,0,1,5,28800,0,57600,0,9,9,0,0,0,0,5,5,0,0,0,0
2,594,4,1,1,2,1,2,18,2003,2,18,2003,1,1,5,5,5,5,1,1,2,2,1,2,1,27,2003,1,26,2003,1,27,2003,1,26,2003,20,30,1,5,27000,0,54000,0,5,0,0,0,0,0,1,5,64800,0,72000,0,1,5,28800,0,57600,0,9,9,0,0,0,0,5,5,0,0,0,0
2,598,2,1,1,2,1,3,22,2003,3,22,2003,1,1,5,5,5,5,1,5,3,3,1,2,2,3,2003,2,2,2003,2,3,2003,2,3,2003,999,15,1,5,28800,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,28800,0,64800,0,0,0,0,0,0,0,0,0,0,0,0,0
2,601,3,1,1,5,7,2,7,2003,2,7,2003,5,5,1,1,5,5,1,5,1,1,1,3,1,30,2003,2,1,2003,1,31,2003,2,1,2003,45,60,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,1,21600,21600,52200,52200,5,5,0,0,0,0,5,5,0,0,0,0
2,602,3,1,1,3,7,11,8,2002,11,8,2002,5,5,1,1,5,5,1,5,1,1,1,3,10,29,2002,11,2,2002,10,29,2002,11,3,2002,15,15,1,5,34200,0,59400,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,23400,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,603,4,1,1,3,7,2,22,2003,2,22,2003,1,1,5,5,5,5,1,5,3,3,2,1,1,21,2003,1,25,2003,1,21,2003,1,25,2003,45,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,603,5,1,1,3,7,2,1,2003,2,1,2003,5,5,1,1,5,5,1,5,3,3,2,1,1,21,2003,1,25,2003,1,21,2003,1,25,2003,45,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,604,4,1,1,5,7,2,15,2003,2,15,2003,5,5,1,1,5,5,5,1,1,1,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999,999,999,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0
2,606,4,1,1,4,7,2,23,2003,2,23,2003,1,1,1,1,5,5,1,1,2,2,1,4,2,19,2003,2,22,2003,2,19,2003,2,22,2003,60,60,1,5,26100,0,63000,0,5,0,0,0,0,0,5,5,0,0,0,0,1,1,26100,32400,63000,50400,5,5,0,0,0,0,5,5,0,0,0,0
2,606,5,1,1,4,7,2,23,2003,2,23,2003,1,1,1,1,5,5,1,5,3,3,1,4,2,19,2003,2,22,2003,2,19,2003,2,22,2003,25,25,1,5,26100,0,63000,0,5,0,0,0,0,0,5,5,0,0,0,0,1,1,26100,32400,63000,50400,5,5,0,0,0,0,5,5,0,0,0,0
2,613,3,1,1,5,7,12,11,2002,12,11,2002,1,1,5,5,5,5,5,1,1,1,4,4,12,5,2002,12,7,2002,12,11,2002,12,11,2002,40,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,25200,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,615,2,1,1,3,1,12,19,2002,12,19,2002,1,1,1,1,5,5,1,5,3,3,4,4,12,17,2002,12,15,2002,12,19,2002,12,19,2002,999,5,5,5,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,615,3,1,1,3,1,12,19,2002,12,19,2002,1,5,1,1,5,5,1,5,3,3,2,2,12,17,2002,12,15,2002,12,19,2002,12,19,2002,15,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,616,2,1,1,2,7,1,7,2003,1,7,2003,5,5,1,1,5,5,1,5,3,3,4,4,1,6,2003,1,4,2003,1,6,2003,1,6,2003,60,60,1,5,28800,0,53100,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,32400,0,55800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,616,3,1,1,2,7,1,7,2003,1,7,2003,5,5,1,1,5,5,1,5,3,3,1,5,1,6,2003,1,4,2003,1,6,2003,1,6,2003,55,999,1,5,28500,0,52500,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,621,4,1,1,3,1,2,19,2003,2,19,2003,1,1,5,5,1,1,5,1,1,1,2,2,2,11,2003,99,99,9999,99,99,9999,99,99,9999,60,60,1,1,81600,81600,24000,24000,5,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,632,2,1,1,5,1,11,11,2002,11,11,2002,1,1,5,5,5,5,1,1,3,3,3,2,11,7,2002,11,10,2002,11,9,2002,11,11,2002,30,30,1,5,27000,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,657,6,1,1,4,7,12,5,2002,12,1,2002,5,1,5,5,1,5,1,5,3,3,2,3,12,4,2002,11,30,2002,12,4,2002,11,30,2002,15,10,1,5,43200,0,53100,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,99999,0,99999,0,5,9,0,0,0,0,5,5,0,0,0,0
2,657,7,1,1,4,7,12,5,2002,12,1,2002,5,1,5,5,1,5,5,1,1,1,5,1,12,4,2002,11,30,2002,12,4,2002,11,30,2002,20,20,1,5,43200,0,53100,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,27300,0,54300,0,5,9,0,0,0,0,5,5,0,0,0,0
2,659,4,1,1,4,1,12,12,2002,12,12,2002,5,5,1,1,5,5,1,1,1,1,3,3,12,11,2002,12,8,2002,12,11,2002,12,8,2002,20,20,1,9,25200,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,39600,0,84600,0,1,9,68400,0,84600,0,5,5,0,0,0,0
2,663,2,1,1,2,7,1,27,2003,1,27,2003,1,1,5,5,1,1,1,1,2,1,5,2,1,20,2003,1,18,2003,1,20,2003,1,18,2003,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,664,2,1,1,2,7,3,23,2003,3,23,2003,5,5,5,5,1,1,5,1,2,2,1,1,3,17,2003,3,22,2003,3,23,2003,3,23,2003,10,10,1,1,26100,26100,54000,57600,5,5,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,672,3,1,1,5,7,11,26,2002,11,26,2002,1,1,5,5,5,5,1,5,1,1,1,2,11,21,2002,11,23,2002,11,21,2002,11,23,2002,60,90,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,23400,0,66600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,673,3,1,1,2,1,2,11,2003,2,11,2003,5,5,1,1,5,5,1,5,3,3,1,1,2,9,2003,2,8,2003,2,9,2003,2,8,2003,20,20,1,5,30600,0,56400,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,673,4,1,1,2,1,2,11,2003,2,11,2003,5,5,1,1,5,5,1,5,3,3,2,3,2,10,2003,2,9,2003,2,10,2003,2,9,2003,15,13,1,5,30600,0,13200,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
